pt,mean_mae_xgboost,std_mae_xgboost,z_mae_xgboost
Tumour pseudoprogression,0.037111410583195274,0.06196095877427679,"[-2.50678602e-01  1.50424641e-01 -5.96516700e-01 -5.98440817e-01
  2.38879917e-01 -5.95219240e-01  1.46759265e+00 -5.26803507e-01
 -5.91338034e-01 -2.05596794e-01  2.47493181e+00  5.04747114e-01
  4.55763792e-01 -3.76913306e-01 -4.76541732e-01 -5.89387797e-01
 -4.91646323e-01 -5.80050149e-01 -7.50659284e-02  6.63494075e-04
 -2.31658211e-01 -4.65539753e-01 -4.87337625e-01 -4.23038101e-01
 -5.80032371e-01 -3.69932207e-01 -5.97161466e-01  3.81589524e+00]"
Ewing's sarcoma,0.03719275294106773,0.10649567568576396,"[ 0.16207726  0.56460548 -0.34866459 -0.34866459  0.09052443 -0.34832385
 -0.33355421 -0.24539102 -0.34219568 -0.2661287   4.92561534 -0.34866459
 -0.06072648 -0.34880198 -0.11920801 -0.33969993 -0.31792347 -0.32712949
  1.08258164 -0.2222775  -0.067942   -0.34832385 -0.34832385 -0.34866459
 -0.34866459 -0.34866459 -0.34880198 -0.34866459]"
Infantile spitting up,0.037775995222685585,0.10804903367250734,"[ 0.16175764  0.56434028 -0.34904162 -0.34904162  0.09019932 -0.34864684
 -0.33392946 -0.24570972 -0.33284558 -0.2664959   4.92586093 -0.34904162
 -0.06126382 -0.34917903 -0.1197264  -0.34007591 -0.31829683 -0.32750396
  1.08237361 -0.22263961 -0.06845469 -0.34864684 -0.34864684 -0.34904162
 -0.34904162 -0.34904162 -0.34917903 -0.34904162]"
Mucormycosis,0.038635943983600145,0.050607945047330294,"[ 7.38098584e-01  3.50679690e+00 -7.55182252e-01 -3.39064004e-01
 -4.42595726e-01 -7.62332524e-01  8.97117154e-01  4.31871409e-01
  7.28841439e-01 -7.60290295e-01  9.36375316e-02 -4.26301759e-01
  1.93063318e-04 -7.61212031e-01  9.40276038e-01 -7.40123424e-01
 -2.69650474e-01 -4.90798328e-01 -6.69566588e-01 -2.85500642e-01
 -5.91568688e-01 -3.31695123e-01 -2.42878786e-01 -3.48035171e-01
 -2.48216340e-01 -7.16143721e-01 -7.56244085e-01  2.60056784e+00]"
Acute graft versus host disease in intestine,0.03864766823184242,0.06566069752794478,"[-0.20699728 -0.50458397 -0.54305307 -0.42282888 -0.49455272 -0.58640636
 -0.58753186  0.07723323 -0.46408204 -0.58801119  0.18811963 -0.03381607
  3.41055915  0.12294391 -0.01122292 -0.43059495 -0.21774865  3.02095001
  0.13498761 -0.54409716 -0.58846705 -0.58801119 -0.50527788  1.49325521
 -0.58763319 -0.55617744  0.52580022 -0.51275509]"
Unintentional medical device removal,0.0392288164292764,0.03636404142230219,"[ 1.48782815  0.83081246 -0.66106322 -0.67573591  2.40620599 -0.615941
  0.12369332 -0.57546186 -0.44414941  0.68635381 -0.90152574  1.429913
 -0.15042795 -0.33129289  0.25199144 -0.74210469 -0.34102366 -0.69138289
 -0.5012271  -0.67195633 -0.34733257 -0.6236718  -0.76351786  3.12382747
  0.4513047  -0.4852818  -0.7402602  -0.52857346]"
Prostate cancer,0.04008321334646516,0.06161384862403702,"[-4.57841800e-01 -6.58844675e-02 -4.48770051e-01  8.97889937e-01
 -4.25006891e-01  1.60291582e-01 -2.76811210e-01  4.61016681e-01
 -6.45061132e-01 -3.38493896e-01 -5.32611116e-01 -4.90944829e-01
 -5.87389171e-01 -4.77085208e-01 -1.52515724e-01  4.76873160e+00
 -3.07255921e-01 -3.26435301e-01 -6.78698514e-02 -4.49689136e-02
  9.74853736e-01 -2.16149189e-03 -4.87178193e-02 -5.85912858e-01
 -1.21712616e-02 -3.21008360e-01 -1.31311797e-01 -5.16554463e-01]"
Cytokine storm,0.04014935780159174,0.11792066506737348,"[ 0.35351178 -0.28186727 -0.33873441 -0.33896468  4.97606755 -0.33916535
 -0.33742607 -0.33761825 -0.03112221 -0.24576876 -0.20427939 -0.3362503
 -0.32953635  0.17432118 -0.340105   -0.06533394  0.21551058 -0.33873441
 -0.34021933 -0.340105   -0.34021933 -0.34021933 -0.33986953 -0.25591666
 -0.33978174  0.95874774 -0.34021933 -0.17670218]"
"Bladder cancer stage I, with cancer in situ",0.04034687183934029,0.11768581282758034,"[-0.34187191 -0.33126029 -0.34237205 -0.14905192 -0.34187191  0.7102389
 -0.30033239 -0.34237205 -0.34237205 -0.27891337 -0.34198005 -0.34237205
  0.16050954 -0.09305857 -0.34117093 -0.34138876 -0.32599708 -0.34237205
 -0.34117093 -0.29423388 -0.34237205 -0.31036691  1.89051136 -0.34007541
 -0.18736577  4.63782666 -0.34237205 -0.34237205]"
Haemodialysis,0.040846874954340376,0.040750572160138915,"[-6.16937122e-01 -4.99762206e-01 -5.90913889e-01 -2.18578820e-01
 -8.43181304e-01 -9.20815983e-01 -6.25775214e-01  7.12683873e-01
 -3.22313118e-03  1.85935861e-01  2.53819464e+00  5.02985553e-01
  1.17651243e+00 -6.44688979e-01  4.07605348e-01  8.04560218e-01
  9.07680515e-02  3.10717224e-01 -1.17989166e-01 -9.85428292e-01
  3.37032944e+00 -4.37656135e-01 -3.44826267e-01 -9.29564699e-01
 -3.06944070e-01 -9.30536243e-01 -5.57957782e-01 -5.25513336e-01]"
Product deposit,0.04088350185352226,0.1193994081818664,"[-0.34144752 -0.33085231 -0.34194688 -0.33882187 -0.34144752  0.70903142
 -0.34194688 -0.34194688 -0.34194688 -0.27858666 -0.34155549 -0.34194688
  0.16015463 -0.09302019 -0.34074762 -0.34096511 -0.32559729 -0.34194688
 -0.34074762 -0.29388341 -0.34194688 -0.3099914   1.88747238 -0.33965381
  0.04765455  4.63052672 -0.34194688 -0.34194688]"
Pathogen resistance,0.041167677082387,0.039039068581283524,"[-7.02219320e-01 -3.62489419e-02 -6.62729871e-01 -1.01462490e+00
 -1.19856839e-01  2.86421048e-01 -8.87512896e-01 -1.98274353e-01
 -6.54642037e-02  2.51441322e-01 -3.72059688e-01 -4.25463932e-01
  5.12503906e-01 -1.00401232e+00 -3.07183183e-03 -5.14320770e-01
 -2.96788351e-01  2.56125215e+00 -5.13981010e-01 -1.02781643e+00
  7.94428006e-01 -6.83069046e-02  4.80236572e-01 -2.05879594e-01
 -4.99855869e-01  3.74985499e+00 -4.35673906e-02  2.59174200e-02]"
Transplant failure,0.0413772775553697,0.08696391572021483,"[-2.80977666e-01 -4.70910911e-01 -4.63527870e-01 -4.75737637e-01
  2.83941754e+00 -4.75791486e-01 -3.35545335e-03 -4.69460750e-01
 -4.37000704e-01  8.94615583e-01 -4.62969749e-01  3.45396270e+00
 -4.67627889e-01 -3.73095907e-01  1.66222643e+00 -4.45323548e-01
 -1.28947708e-01 -4.28754688e-01 -4.57278468e-01 -4.69113034e-01
 -4.69808587e-01 -4.65313635e-01 -4.74260170e-01 -4.25111411e-01
 -4.75566580e-01 -2.89749203e-01 -4.75219962e-01  5.34680756e-01]"
Toxic anterior segment syndrome,0.042025179141324566,0.0979096154061562,"[-0.42882567 -0.42677647 -0.42892086 -0.40237405 -0.42892086 -0.30050586
  0.07838629 -0.42892086 -0.42892086 -0.42873007 -0.30792966 -0.42718806
  4.50277935 -0.42892086 -0.42652242 -0.42677647 -0.38391582  1.46311121
 -0.30792966  1.02938465 -0.42676663 -0.42873007 -0.42892086  0.6565118
 -0.4288114  -0.04540177 -0.3494314   0.78996736]"
Cytomegalovirus colitis,0.04279156890602449,0.06564584568066184,"[-0.38105491 -0.23066354 -0.64520244 -0.2550228  -0.24953184 -0.64397673
 -0.3086155  -0.579116   -0.62329374 -0.12264541  1.94688836  3.74174121
  1.44023237 -0.49522241  0.78272319 -0.59133066 -0.31368276  1.68823394
 -0.29001667 -0.45726043 -0.54949363 -0.07530076 -0.63451343 -0.32126336
 -0.58591982 -0.47101256 -0.47485801 -0.30082166]"
Colorectal cancer stage III,0.04363288404822504,0.15907848847269404,"[-0.25606385 -0.27271314 -0.2742128  -0.27426446  4.36563405 -0.27426446
 -0.27417777 -0.27418144 -0.26610876 -0.27175127 -0.27066968 -0.27414688
 -0.27374202 -0.26060206 -0.27426446 -0.26722777 -0.25958812  2.65412442
 -0.27426446 -0.27426446 -0.27426446 -0.27426446 -0.2742128  -0.27202464
 -0.27426446 -0.24001283 -0.27426446 -0.26994251]"
Breast cancer stage III,0.04394683704659396,0.04966397175564341,"[ 0.32311697 -0.38866566 -0.21342145 -0.30627747  0.88210691 -0.53860706
  0.80847942 -0.81483206 -0.57114402  1.78578284  0.17793752 -0.6256329
 -0.20474139 -0.58401173  0.10323335 -0.82367579 -0.15666895  0.77128501
 -0.65327011 -0.68253701 -0.2663882  -0.64830327 -0.35318878  1.08989232
 -0.76464007 -0.44744778 -0.82597077  3.92759013]"
Chloroma,0.044108964889226845,0.10186637325923481,"[ 0.07572873 -0.42988647 -0.43254257  0.47832243 -0.09418888 -0.43254257
 -0.05681451 -0.38997642 -0.43252988 -0.33480866 -0.36084241 -0.41584281
  1.45122692  1.05450972 -0.43284247 -0.43225752 -0.23673606 -0.17266213
 -0.3754947  -0.3989741  -0.43293764 -0.43265046 -0.43233729  4.64699283
 -0.13989218 -0.2930356  -0.43254311 -0.1144422 ]"
Expired device used,0.044173149866551166,0.07349236466347368,"[-0.44973739 -0.54857462 -0.59679694 -0.30751904  0.17064157 -0.59770622
 -0.58048616 -0.59082629 -0.55582385 -0.54086064 -0.15175822  0.93455561
  1.10217268 -0.26577135 -0.55246455 -0.59488294 -0.50374393  0.41195632
 -0.22087653 -0.0604329  -0.1675699  -0.30514568 -0.4564008   0.64470975
 -0.5418771  -0.24456221  1.13481254  4.43496878]"
Infertility female,0.04418355899721778,0.102608194841756,"[ 0.07771265 -0.42748553 -0.43013944  0.47997426 -0.09206475 -0.43013944
 -0.05472112 -0.38760836 -0.43012675 -0.33248607 -0.35849836 -0.41345344
  1.45207691  1.05568641 -0.43043908 -0.42985463 -0.23449437 -0.17047334
 -0.43043908 -0.39659863 -0.43053419 -0.43024723 -0.42993433  4.64520696
 -0.1377304  -0.29074746 -0.43013998 -0.11230119]"
Cholesteatoma,0.0447122056658455,0.12778794284177677,"[ 0.16172896  0.56433249 -0.34953323 -0.34953323  0.09015003 -0.3487571
 -0.33435022 -0.24579592 -0.34286947 -0.26667271  4.92524698 -0.34953323
 -0.06187788 -0.34985063 -0.1016935  -0.3405321  -0.31829716 -0.32785341
  1.08200785 -0.22334849 -0.06871956 -0.3487571  -0.3487571  -0.34889714
 -0.34953323 -0.34953323 -0.34923745 -0.34953323]"
Chronic graft versus host disease in skin,0.045164688664245535,0.12290375836386254,"[-0.36707513 -0.36499284 -0.36717186 -0.34019622 -0.36717186 -0.23668238
 -0.36717186 -0.36717186 -0.36717186 -0.36697798 -0.24422627 -0.36541109
  4.64419537 -0.36717186 -0.36473468 -0.36499284 -0.32143977  1.55542452
 -0.24422627 -0.29278492 -0.36498284 -0.36697798 -0.36717186  0.73579442
 -0.36706063  0.02254272 -0.28639831  0.87140612]"
Device physical property issue,0.04601960997796279,0.05554009389471694,"[ 0.62516778  3.49601372 -0.01029537 -0.69058633  2.95629678 -0.55298083
 -0.44356163 -0.11224735  0.87774714  0.80795997 -0.49654979 -0.22415933
  0.34762226 -0.32534675 -0.41404952 -0.75015856 -0.51993797 -0.64760443
 -0.62814373 -0.42849335 -0.7391939  -0.61175017 -0.02879958 -0.52166623
 -0.08006463  0.02306453 -0.67019439 -0.23808835]"
Non-Hodgkin's lymphoma recurrent,0.04624702342220693,0.133744133697175,"[ 0.16535464  0.56749011 -0.34551034 -0.34551034  0.09382932 -0.34456923
 -0.33046783 -0.3457873  -0.33874541 -0.26265734  4.92352991 -0.34551034
 -0.05804312 -0.34563688 -0.09798542 -0.33633898 -0.31410853 -0.32371471
  1.08453289 -0.21937394 -0.0650023  -0.34475374 -0.34456923 -0.34487096
 -0.34551034 -0.34551034 -0.34504991 -0.34551034]"
Device difficult to use,0.04679202334984427,0.03616027914482798,"[ 0.41154547 -0.46841124 -0.38396754 -0.54825698  0.0056592  -0.85722344
 -0.18131764 -0.47966159  0.60984941  0.02888584 -1.24022276  0.26697746
 -1.17799773 -0.57913642  0.46439525 -0.48117673  0.52290411 -0.12164146
 -0.01641331  3.46375597  1.44374184  0.29075356 -0.5078875   2.05851333
 -1.00944609  0.37458222 -1.18873758 -0.70006565]"
Hypotony of eye,0.04800370011329661,0.15642295445331,"[ 0.21585106  0.62694058 -0.30673024 -0.30673024  0.14252734 -0.27267946
 -0.29132084 -0.20039908 -0.29996461 -0.22168982  5.07994836 -0.30657554
 -0.01298414 -0.30646915 -0.05343769 -0.30386292 -0.27431218 -0.28439392
 -0.28272113 -0.17813881 -0.01990902 -0.30601036 -0.30550626 -0.30567669
 -0.30648353 -0.30673024 -0.30605795 -0.30648353]"
Accidental underdose,0.049014248880792165,0.034673161552451974,"[ 0.55007795  2.86169446 -0.44617444  0.31947353 -0.26669246 -0.10962316
 -0.36177804 -0.67507083  0.05044861 -0.5880222  -0.08042115  1.47902365
  0.49302409 -1.18707743 -0.43094104 -0.53393238 -0.31196287 -1.32164575
 -0.18231235 -0.62870605 -0.80198785  0.01551519 -0.93401404  0.92365991
  1.11200249  2.55064519 -1.17785482 -0.31734823]"
Botulism,0.04998900039923458,0.1160895022723548,"[ 0.07753826 -0.42745305 -0.43018156  0.48001288 -0.09202787 -0.43018156
 -0.05519551 -0.38757207 -0.43052763 -0.33244921 -0.35830277 -0.41341718
  1.45211495  1.05568357 -0.43053566 -0.42981808 -0.23445929 -0.17024904
 -0.43053566 -0.39656511 -0.43058438 -0.43015779 -0.42969071  4.64520681
 -0.13769533 -0.2907123  -0.43010325 -0.11214145]"
Granulocyte count decreased,0.05118406899831688,0.15613621930956528,"[-0.15630298 -0.32676473 -0.32765987 -0.02068796 -0.21363075 -0.32765987
 -0.20103517 -0.31331458 -0.32765559 -0.29472238 -0.30353684 -0.32203186
  0.30719203  0.17349386 -0.32776094 -0.3275638  -0.26167081 -0.24010112
 -0.32776094 -0.31634691 -0.32779301 -0.32769622 -0.32765987  1.38420245
 -0.22903332 -0.2806444  -0.32766005  4.89180561]"
Injury associated with device,0.05388510201084803,0.05282602445183157,"[ 0.48710296  3.24546733 -0.72028457 -0.37552835 -0.23969359 -0.89322183
  0.53563904  0.11915071  0.13495057  0.55480299 -0.79585229  0.87498536
 -0.79907114 -0.42019528 -0.29019938 -0.75143555 -0.26050102  0.12063254
 -0.80477812  0.00640727 -0.92405845 -0.8114963  -0.05948818 -0.78933255
  0.6215438   2.81757675 -0.94741972  0.364297  ]"
Immune-mediated myocarditis,0.05408432239953141,0.12425760450986413,"[ 0.36246509 -0.43482561  0.2556917  -0.43482561 -0.43482561 -0.43482561
 -0.43482561  0.60666375 -0.42855853 -0.43482561 -0.10537656 -0.43482561
 -0.43482561 -0.43482561 -0.43482561  0.97750595  0.83019711 -0.43482561
 -0.43482561 -0.43482561  4.53892357 -0.43482561  1.19436363 -0.43482561
 -0.43482561 -0.43482561 -0.4050147  -0.43482561]"
Prostatic disorder,0.05453539501656755,0.05508067188881185,"[ 0.55210674 -0.49303228 -0.48340805 -0.4388954   1.67431078 -0.554997
 -0.28262107 -0.86550578 -0.56671306  0.71599155  0.9737175   2.79024926
 -0.64520605 -0.37673382  0.70280521 -0.95634387 -0.12125345  0.78336383
 -0.50962108 -0.79553146 -0.59973572 -0.95340393 -0.58997606  2.52550854
 -0.69679489  0.66889352 -0.58574549 -0.87142846]"
Foetal exposure during delivery,0.05491907493382421,0.10986287054119935,"[ 1.43466292  4.4605962  -0.28329577 -0.23248964 -0.49977415 -0.49950906
  1.00342515  0.97618004 -0.11579884 -0.49944113  0.6859226  -0.41727951
 -0.19675075 -0.49896453 -0.41727951 -0.02307497 -0.49961516 -0.22094363
 -0.42930171 -0.37042673 -0.25633259 -0.41642541 -0.48362892 -0.42890522
 -0.32577363 -0.44686445 -0.49929644 -0.49961516]"
Device information output issue,0.05506786317391935,0.07822762151540706,"[ 0.15739161 -0.59444358 -0.70323591 -0.55846378  2.88845387 -0.66462827
  0.39581582 -0.69830306 -0.65811577  1.29062633 -0.28227415  2.83165133
 -0.33940703 -0.35912016  1.27671047 -0.57688831 -0.29255642  0.2653406
 -0.55072491 -0.602532   -0.63514839 -0.66735574 -0.70164466  1.41630418
 -0.6366077  -0.26575785 -0.55074166 -0.18434485]"
Drug dose omission by device,0.05524465119271341,0.038081325451227784,"[ 5.84195335e-04  6.93852219e-01 -1.23011656e+00 -4.64634683e-02
 -1.31389000e-01  2.72151038e+00 -7.03779704e-01 -8.52763972e-01
  1.49266821e-01  4.42651493e-01 -3.68186434e-01 -1.09594538e-01
 -1.24979319e+00  1.85662560e-01 -4.77565411e-01 -9.43996707e-01
  9.31472002e-01 -1.26365815e+00 -7.01822772e-01  4.35838737e-01
  6.16863286e-01 -1.15469580e+00  1.10501460e+00  4.18782162e-01
  4.76798342e-01  2.48960005e+00 -1.85811671e-01 -1.24825947e+00]"
Osteosarcoma,0.055286939656120734,0.129316605627798,"[-0.40508153 -0.42750616 -0.42748973 -0.42750616 -0.19490163 -0.42750616
  1.4293131  -0.42750616 -0.33677048 -0.42730491 -0.42730491  0.83978144
  0.78856133 -0.42693853 -0.22500181 -0.42750616 -0.42648754 -0.38079626
 -0.42750616 -0.24244906  0.15730768 -0.27047269 -0.24406003  0.12828279
 -0.42727704 -0.12481023 -0.42750616  4.6364432 ]"
Product storage error,0.05582100539658869,0.07216634382999147,"[ 3.97124409e-03 -2.16839813e-01 -1.23549111e-01 -3.32175678e-01
 -7.70930042e-01 -4.36698878e-01 -4.09433451e-01 -3.29415561e-01
 -2.33676274e-01  7.05170170e-01 -2.47647980e-01 -5.89720950e-02
 -5.98697043e-01 -4.71486836e-01  1.20702005e+00  1.25544787e+00
  1.03365393e-01 -7.33033526e-01 -4.13417835e-01  9.77763887e-01
 -5.32864547e-01 -4.71867488e-01 -4.91317101e-01 -2.99276247e-02
  4.37096119e+00 -6.76817550e-01 -5.58056255e-01 -4.86875123e-01]"
Product package associated injury,0.05587471761144497,0.0524910694719189,"[-0.55264278  0.30581964 -0.90987525 -0.54733394  1.36286914 -0.28342319
 -0.47155244 -0.87985235 -0.65201413  0.47170843  2.71593962  2.07558054
  0.28414598 -0.24460332  0.14336779 -0.97251538 -0.63844684  0.99990991
 -0.25092547 -0.54314366 -1.01034236 -0.95997721 -0.42118962  0.28025387
 -0.88836886  2.22465497 -0.63121844 -0.00682464]"
Bladder cancer,0.05649337821392956,0.07640925969049149,"[ 0.50638483 -0.27840748 -0.50863197  1.34623546 -0.21551515 -0.50999928
 -0.5105194  -0.58396196 -0.40180735  4.61635047 -0.50031602  0.39253336
 -0.24933188 -0.66691078  0.38425419 -0.60905407 -0.2395628   0.47579805
 -0.48406191 -0.32679094 -0.51793339  0.47241625 -0.26743713 -0.29432175
 -0.29864606 -0.17922669 -0.61991603  0.06837943]"
Medical device site discomfort,0.057744754648720815,0.16957053390649415,"[ 0.35335304 -0.28177812 -0.33866177 -0.33817451  4.97605169 -0.33847807
 -0.33718807 -0.33767014 -0.03115311 -0.24672774 -0.20422218 -0.33576275
 -0.32952329  0.17451709 -0.34038561 -0.06517642  0.21594239 -0.33835657
 -0.34027657 -0.34012097 -0.34027657 -0.34027657 -0.34023912 -0.2570389
 -0.34038209  0.95870072 -0.34027657 -0.17641925]"
Heart transplant rejection,0.05809270785173849,0.13616674249280933,"[-0.42657458 -0.42657458 -0.42531983 -0.42657458 -0.19397048 -0.42657458
  1.429637   -0.42657458 -0.33623929 -0.42632249 -0.42632249  0.84027437
  0.78908383 -0.42640176 -0.22432874 -0.42657458 -0.42583266 -0.37982888
 -0.42657458 -0.24154001  0.15808898 -0.26955498 -0.24315964  0.12908847
 -0.42652835 -0.12393573 -0.42657458  4.63570931]"
Product outer packaging issue,0.05860807923864305,0.19101666709122872,"[-0.30583256 -0.30583256 -0.30583256 -0.30583256  0.02938591 -0.30583256
 -0.20444801 -0.30563514 -0.30583256  0.03281206 -0.17250895  4.80220825
 -0.30594758 -0.30583256  1.73655184 -0.29087375 -0.30583256 -0.08816972
 -0.30583256 -0.30604375 -0.27883162 -0.28798866 -0.30583256 -0.07830172
 -0.30583256 -0.30583256 -0.3063859  -0.30583256]"
Plasma cell myeloma refractory,0.058690478237348805,0.1028638336928498,"[-0.38189645 -0.2101549  -0.56779806  0.45673221 -0.39922783  0.40284347
 -0.40162043 -0.45317362 -0.56901793 -0.35197009 -0.54475742 -0.56984073
  0.41452884  0.49825464 -0.5702655  -0.49431162 -0.4014209  -0.45280543
 -0.56966513 -0.4550816  -0.57031922 -0.45997492  1.50253932  2.14254423
  0.02516041  3.96849403 -0.57031776 -0.4174776 ]"
Mucosal ulceration,0.05910431145397822,0.16891479439544918,"[ 0.16198775  0.56428356 -0.34976    -0.34976     0.09024278 -0.34855291
 -0.33491767 -0.24581908 -0.34340051 -0.26648114  4.92524413 -0.34961227
 -0.06213857 -0.34926156 -0.1017143  -0.34007486 -0.31797379 -0.3279785
  1.08202206 -0.22370236 -0.06880174 -0.34888104 -0.34855291 -0.34850583
 -0.34952428 -0.34976    -0.34908268 -0.34952428]"
Eosinophilic fasciitis,0.05975805055296108,0.1400699411030139,"[-0.42654856 -0.42652574 -0.42577659 -0.42654856 -0.19397924 -0.42654856
  1.42962559 -0.42654856 -0.33577157 -0.42632001 -0.42626466  0.84027043
  0.78914476 -0.42634988 -0.22466259 -0.42654856 -0.42611913 -0.37976767
 -0.42654856 -0.24149558  0.15808489 -0.26950896 -0.24315951  0.12911415
 -0.4265076  -0.12388768 -0.42654856  4.63569649]"
Disease susceptibility,0.060498268524759924,0.17288853960841075,"[ 0.16200027  0.56426586 -0.34980094 -0.34980094  0.09022264 -0.34854537
 -0.33485795 -0.24583902 -0.34334099 -0.26650073  4.92524576 -0.34965622
 -0.0621042  -0.34919883 -0.10173355 -0.34003237 -0.31795495 -0.32811781
  1.08203288 -0.22371022 -0.06882061 -0.3487218  -0.34854537 -0.34848885
 -0.34953838 -0.34980094 -0.34911899 -0.34953838]"
Cell marker increased,0.06078636677903273,0.17355186490792257,"[ 0.16172896  0.56405608 -0.35012351 -0.35012351  0.08994409 -0.34886779
 -0.33525094 -0.2461512  -0.34366288 -0.26681497  4.92545019 -0.34997877
 -0.06251824 -0.34965796 -0.10203138 -0.34035396 -0.31827429 -0.3284382
  1.08185346 -0.2240202  -0.06911502 -0.34904424 -0.34886779 -0.34881129
 -0.34986092 -0.35012351 -0.3494139  -0.3415283 ]"
