pt,mean_mae_xgboost,std_mae_xgboost,z_mae_xgboost
Cholangitis acute,0.3870534802292375,0.5630510781131021,"[ 0.45259906 -0.58111464 -0.55118656 -0.59819454 -0.57828786 -0.53413857
 -0.39218202 -0.43198807 -0.27848192 -0.16437971  1.83217105 -0.52825714
  3.05249614 -0.32274568 -0.49389114 -0.38713474 -0.60246134 -0.39732293
 -0.45470747 -0.42804835 -0.62514863 -0.55289694  1.16194464  0.45059185
 -0.4023506  -0.05503209 -0.53413714  2.94428534]"
Abnormal uterine bleeding,0.3877503569048554,0.42204134170418933,"[-0.83278634  0.95233194 -0.88224464 -0.24896413  0.50492932 -0.89029851
 -0.85953516 -0.11755829 -0.91409475  0.07592295 -0.15301287  0.50896522
  1.49700979 -0.88692264  1.35995571 -0.9187497   0.42355184  3.38203403
  0.95083844 -0.37178325 -0.73289727 -0.52349801  1.24350473 -0.86056284
 -0.56469124 -0.02822086 -0.88578492 -0.22743855]"
Anal cancer,0.3882734054004272,0.5876349818753623,"[-0.40496103 -0.51841044 -0.41313305 -0.36417949  4.29471863 -0.54335181
 -0.49063089 -0.19127786 -0.56637151 -0.30314129  1.1389267  -0.10343296
 -0.6493886  -0.65532871 -0.50602981 -0.37328811 -0.2531462  -0.36631863
 -0.00533466 -0.41650405  1.25399982 -0.34702242 -0.61499963  1.54628564
  0.17964397 -0.13589006 -0.52971526  0.33828169]"
Coronary artery occlusion,0.3889689539556632,0.3873423095713883,"[ 0.75651912  0.22641507 -0.86554181 -0.85187081 -0.46684628 -0.60359913
 -0.07836603 -0.91426766 -0.6153393   0.14758162  1.39441434  2.70647838
  1.70391502  0.46812248 -0.54729809  0.08986467 -0.31941717 -0.80477211
 -0.64072955  0.51850054 -0.37662363 -0.04646887 -0.72057082  2.63636885
 -0.94611907 -0.19845302 -0.95957596 -0.69232076]"
Brain malformation,0.3895168208884466,0.8188620833598474,"[-0.38963078  0.49265932 -0.40642692 -0.44540229 -0.34638536  0.20672161
 -0.39664169 -0.23339098 -0.41910146 -0.37735134 -0.37223319  0.44901686
  0.0346372  -0.36565801 -0.2959133  -0.24895322 -0.36301087 -0.0855222
 -0.4047465  -0.39282919 -0.42685678 -0.23615029 -0.1329594   0.88220254
 -0.17006328 -0.1175889  -0.36371718  4.92529561]"
Immune-mediated hepatitis,0.390127134208888,0.5695023174757835,"[-0.45686018 -0.04807644  0.01547284 -0.50452396 -0.42403286 -0.55705225
 -0.47511139 -0.20870455 -0.6228017  -0.40856284 -0.44788486 -0.6416081
  2.15320058 -0.50676434 -0.29995742  0.22809404 -0.29234493  1.40612198
 -0.68032757 -0.67732769  1.96835065 -0.45345875 -0.61028329  3.52850158
 -0.45449746  0.08784412 -0.68333057  0.06592534]"
Retrograde ejaculation,0.3926526525469115,0.5722958708904057,"[-2.85358709e-01  1.95268187e-01 -4.58733447e-01  2.44646351e-01
  9.40202238e-02 -5.22078459e-01 -5.10595382e-01 -5.66983093e-01
 -1.37986307e-01 -6.86100796e-01 -5.15730614e-01  1.19968842e+00
 -1.70027758e-01 -5.38492442e-01 -4.52762342e-01 -5.11258479e-01
 -4.40416317e-01  5.81640461e-02 -5.60646083e-01 -5.92481818e-01
  1.25660704e+00 -5.75878002e-01 -2.42436051e-01  1.84804822e+00
 -6.51299909e-01  2.10935817e-04 -5.72172668e-01  4.09478525e+00]"
Eye movement disorder,0.39302158970258544,0.5038037236969326,"[-0.42072616  0.94696536 -0.69212329 -0.78010854 -0.08287417 -0.60500472
 -0.44761445 -0.62229702 -0.36223344  0.0755983  -0.10259855 -0.28990696
 -0.70004751 -0.46120272 -0.69376438 -0.76883113 -0.46156199  0.51707552
 -0.71250067  0.3203903   0.38507561 -0.45846167 -0.59954064  2.65448416
  2.96118276 -0.16767615 -0.62829749  2.19659965]"
Cerebral calcification,0.39367543488430645,1.2999228294673026,"[-1.94177247e-01 -2.90068232e-01 -2.15034993e-01 -1.56210812e-01
 -1.93836002e-01 -2.05659732e-01  1.60399638e-03 -2.85192449e-01
 -2.99773242e-01 -2.06028168e-01 -2.21769577e-01 -2.77974116e-01
  1.17483703e-01 -6.29238566e-02 -3.02845235e-01 -2.27411956e-01
 -1.34489820e-01 -1.80838678e-01 -2.47479596e-01 -1.67287950e-01
 -2.64556910e-01 -2.16224526e-01 -1.76371790e-01  5.17291412e+00
 -4.70783966e-02 -2.93429661e-01 -1.94427842e-01 -2.30911031e-01]"
White blood cell disorder,0.3939844137795418,0.6022144214931917,"[ 0.61715642 -0.06856241 -0.02166061 -0.43823494  0.1952828  -0.50773685
 -0.23146097 -0.5145489  -0.21602382 -0.55454154  4.21049435 -0.54923195
  0.61272639 -0.43900322 -0.57800704 -0.36171226 -0.46314375  0.00710781
 -0.35680281 -0.11104485 -0.35367177 -0.55653423 -0.17943326 -0.50195833
 -0.35588165  2.43539504 -0.33687305 -0.38209461]"
Butterfly rash,0.39467949449668965,0.48692939290087894,"[-0.63444012  0.03304628 -0.36325515 -0.56547827 -0.58533161  0.57643036
  2.84736184 -0.77162988 -0.28109558 -0.73464158 -0.78260638  0.61589082
  0.62700043  0.36331653 -0.73552597 -0.75373939 -0.54663948 -0.79629792
 -0.59836203  2.58331     0.08584312 -0.72267209 -0.80543069  2.28615202
  0.17267556 -0.23166172 -0.26271363 -0.01950547]"
Encapsulation reaction,0.39631614537045207,0.815816437044963,"[-0.13915209 -0.27159693 -0.35320048 -0.42979992  4.7365829  -0.33313318
 -0.10746575 -0.4849736  -0.33865551 -0.4556252  -0.4323623   0.38897994
 -0.29830993 -0.16170722 -0.0178577  -0.45188415 -0.11266367 -0.39932753
 -0.42274918 -0.43517594  0.86617382 -0.34550979 -0.3333369   1.39883833
 -0.23658798 -0.20007259 -0.15280346 -0.47662399]"
Glomerular filtration rate abnormal,0.3968445686086071,0.6628707836120658,"[-0.43599564 -0.47686424  0.31670497 -0.59185096  1.23987162 -0.59867561
 -0.57553454 -0.15486134 -0.2288534  -0.43517334  0.62932627 -0.05437516
  4.74587553 -0.4136303  -0.40030181 -0.44270412 -0.36785404 -0.02474949
 -0.51884802 -0.34025088 -0.21662393 -0.35928947  0.33768036 -0.14257926
  0.22017823 -0.22068525 -0.51059716  0.02066097]"
Macular hole,0.396884967368122,0.5188610191559871,"[-0.57286039  0.44313658 -0.65987961 -0.73427196  0.08028027 -0.70795983
 -0.14886592 -0.1327575  -0.04966142 -0.7295743   2.2363232   2.32853895
 -0.03988621 -0.71845634 -0.38942124 -0.60444652 -0.13114487 -0.21802687
 -0.58859366 -0.71124685 -0.73594587 -0.55308546  2.9176088   0.43224592
 -0.6582114  -0.31645007 -0.63675694  1.59936953]"
Drug tolerance decreased,0.3984752806409177,0.5690685885420125,"[-0.51748986 -0.67243027 -0.59366776 -0.63889656 -0.35119619 -0.6394378
 -0.67505477 -0.30830611 -0.36342407  3.06382042  0.38675558  0.04331001
  2.78038332 -0.65390078  0.05354875 -0.61414574 -0.17072361 -0.53761569
 -0.47689667 -0.25108477  1.40821309 -0.39213287 -0.41560811 -0.19899969
 -0.382479    1.90856267 -0.68547733 -0.10562619]"
Chordee,0.3993375302741496,0.5575579841390794,"[-0.32575829  0.96048995 -0.52508266 -0.28862429  0.95486022 -0.20808485
 -0.54493462 -0.57392609 -0.60509575 -0.34899479 -0.45079615 -0.5453875
  4.01629882 -0.63521903  0.62633413 -0.56343302 -0.34643275 -0.26583927
 -0.5134466  -0.52161105  1.55943057 -0.58244224 -0.1368337   0.36883016
 -0.70700684  1.38443594 -0.4655043  -0.71622601]"
C-telopeptide increased,0.40121359164360965,1.0720778031028653,"[-0.3419828   0.69202469 -0.36563024 -0.34759607 -0.04175275 -0.2783514
 -0.17821869 -0.24097994 -0.2486113  -0.32207677 -0.16837599 -0.33854831
  5.05920646  0.38077993 -0.24373292 -0.33251493 -0.22109255 -0.26298807
 -0.37423925  0.02118129 -0.2151443  -0.20406774 -0.35324682 -0.05144639
 -0.14835578 -0.37040259 -0.27931379 -0.22452298]"
Lip dry,0.40155972959917025,0.5468781580700737,"[-6.95424397e-01 -3.09016195e-01 -7.14019515e-01 -6.52240182e-01
 -2.94853919e-01 -6.74614778e-01 -4.31779882e-01 -6.36583011e-01
 -6.97209434e-01 -3.98018317e-01  1.44319167e+00 -1.20172146e-03
  1.01698803e+00 -7.29254919e-01 -1.91563925e-01 -7.08485343e-01
  1.35318267e-01  1.76145396e+00 -3.51293695e-01 -7.30713627e-01
  3.34907861e+00 -1.81214166e-01 -6.01753569e-01 -4.90291151e-01
  1.04325175e-01  2.16045555e+00 -4.59250912e-01 -2.20285986e-02]"
Suspected counterfeit product,0.4020681576975397,0.4883142014701366,"[-0.75702634  0.52617512 -0.70910161 -0.35981997  2.16142259 -0.70159307
 -0.5424667  -0.4389417  -0.63727013 -0.58061853  0.60035167  0.42349716
 -0.00675013 -0.06374122 -0.59268029 -0.02994754 -0.5763592   0.45167927
 -0.73811381 -0.78188687  3.35733296 -0.67046802 -0.728634    1.88637347
 -0.79168536  0.38892426 -0.73087961  0.6422276 ]"
Breast inflammation,0.40277765385934444,0.46674928224476914,"[-0.59146083  1.64694923 -0.78038779 -0.62396266 -0.57452717 -0.4603041
 -0.66907866 -0.60711671 -0.81481003  0.39823477  3.10853481  1.62756382
  1.79352055 -0.60002113 -0.70919206 -0.47574166 -0.45996764  0.32032528
 -0.13275072 -0.63258251 -0.54766858  0.19099967 -0.40172778  1.68288176
 -0.84376646 -0.32770591 -0.50936793 -0.00686954]"
Bursa injury,0.40324102509833093,0.6893313348868929,"[-5.52627312e-01 -2.17297587e-01 -2.80853435e-01 -5.01038185e-01
  7.68940039e-01  1.97024234e-01 -5.62381957e-01 -4.51524102e-01
 -5.32018492e-01 -1.62987063e-01  4.68970507e+00 -5.48222379e-01
  9.07156693e-01 -2.74576966e-01 -1.34488466e-01  1.73794351e-01
  2.46190340e-01 -2.07386052e-01 -5.84974169e-01 -4.48129319e-02
 -5.16670459e-01 -2.33837037e-01 -4.20402379e-01  8.79096313e-01
 -5.69457813e-01 -5.74038443e-01  1.97592753e-03 -4.94287734e-01]"
Product contamination microbial,0.4053333267906303,0.6333296874937635,"[-0.13569461  3.89350424 -0.31072806 -0.24907057 -0.0902174  -0.61988902
 -0.52449181 -0.4031314  -0.3014641  -0.36117042  1.44603682  0.46765254
 -0.05337752 -0.35809304 -0.45858715 -0.63106015 -0.51763177 -0.5422785
 -0.18077141 -0.50320139 -0.26272196 -0.58318372  0.06679367  2.59139949
 -0.47957604 -0.23235558 -0.53321092 -0.13348025]"
Nodular melanoma,0.4053688660115458,0.6135964845134979,"[-0.5169282  -0.03471777 -0.65738901 -0.59106937  0.11708135 -0.32902283
  0.09564206 -0.33831911 -0.14836532 -0.53968637  0.3334693  -0.50256369
  4.52340323 -0.5915648  -0.1588775   0.03385215 -0.51038409 -0.52106677
 -0.29230201  0.42281053 -0.53767218 -0.63895633 -0.42218486  1.43889978
  0.29498076  0.97456532 -0.48798528 -0.41564898]"
Autoimmune pancreatitis,0.4060315214195756,0.5868083048662744,"[-0.67171776  0.73412706 -0.57495924 -0.56566914 -0.56873065 -0.39869542
 -0.08213883  0.04571625 -0.68809251 -0.47199202  3.84394096 -0.38565488
 -0.15429366 -0.18045107 -0.35086825 -0.47919947 -0.57208436  0.96779524
 -0.55478592 -0.26312331  2.38489347 -0.64289425  0.11774046 -0.43676717
  0.01479211  1.09263682 -0.46759231 -0.69193213]"
Creatine urine abnormal,0.40669971769232294,0.8606789248294507,"[-0.42533189 -0.30186958 -0.17025524 -0.32902341  0.19795529 -0.29663421
 -0.42650323 -0.34697737 -0.42207931  0.09829162 -0.18788001  1.35208785
  0.02005388 -0.2868857  -0.09754227 -0.38629274 -0.20629112 -0.06154152
 -0.16127935 -0.47128518  0.24043469 -0.25015769 -0.20069241  4.8630516
 -0.47115798 -0.41591094 -0.3922939  -0.46398988]"
Cutis laxa,0.4076227196457278,0.6358882904899248,"[-0.14974824  4.30709752 -0.63503341 -0.60926944  0.07832537 -0.47852687
 -0.51988118 -0.60553948 -0.46213888 -0.41100572  0.08269739  1.0230713
  0.61337333 -0.63554444 -0.38247288 -0.19673381 -0.60996495  0.67664521
 -0.53293301 -0.39387003  0.5918324  -0.55890313 -0.64010995 -0.51254236
 -0.59231659  0.89916089 -0.50986728  1.16419825]"
Kidney infection,0.4080866423509602,0.39393758836258247,"[-0.30258602 -0.99776836 -0.8753987  -0.7914842   1.12627766 -1.00371222
  0.17061798 -1.02120031 -0.8224868   0.49767118  2.05247043  2.14578775
 -0.91922823  0.17343549 -0.99632002 -1.01937512 -0.96309361  1.34012954
 -0.61736766  1.16985027  0.16766237 -0.9050892   0.13845958  0.87349835
 -0.28594536  1.387063   -0.69073667  0.96886886]"
Enlarged uvula,0.40840394958340276,0.7275537189496868,"[-0.05834567  4.48111891 -0.36498057 -0.53332191 -0.37134215 -0.53571007
 -0.5395339  -0.46543041 -0.43476891 -0.56133855 -0.41252449 -0.40757669
  0.73140048 -0.32187653 -0.39249716 -0.19690215 -0.38583455  1.16656433
 -0.30124939 -0.54008769 -0.21459601 -0.50259922 -0.39582182  0.39435126
 -0.28052287  1.14345208 -0.5428075   0.84278115]"
Injection site vesicles,0.40869068520333146,0.487850673592017,"[-0.16107122  0.50883286 -0.78799948 -0.05406732  2.08633409 -0.72790496
 -0.51042583 -0.76372053 -0.36064757  0.38767109 -0.01244525  1.9523485
 -0.15367558 -0.3958862  -0.27365292 -0.42886215 -0.22423239 -0.66464398
 -0.39633303 -0.21575647 -0.79849186 -0.06713952 -0.82432147  2.27871846
 -0.73028056  2.82315312 -0.83448985 -0.65100999]"
Plasmacytoma,0.4087339806971668,0.4666793727206492,"[-0.7123145   0.65028854 -0.73606109 -0.54761149 -0.55296688 -0.86383127
  0.07575434 -0.65280692  0.07113391 -0.84212561  2.86521756  2.91256219
 -0.4255947  -0.27920688 -0.33623088 -0.81296031  0.38531192 -0.18234486
 -0.75402347 -0.26653488  0.7235815  -0.61029165 -0.56369092  1.05063969
  0.01280895  1.57112621 -0.61117029 -0.56865824]"
Bile duct cancer,0.4096793973395162,0.600114820276531,"[-0.18100004 -0.67666096 -0.5149991  -0.68266836  1.24874043 -0.55383661
 -0.36362206 -0.27899454 -0.35872367 -0.14978172  3.09092053  3.24863967
  0.73830009 -0.63907393 -0.62115778  0.22129754 -0.30029014 -0.32253888
 -0.3900132  -0.61645065 -0.53356298  0.95393793 -0.37687113 -0.63495978
 -0.26914304 -0.59067728 -0.03941321 -0.40739712]"
Cholelithotomy,0.41022959608876636,0.5583781449053258,"[-0.24240458 -0.55791192  0.43846253  0.25015401 -0.60597409 -0.69998117
 -0.09790345  2.02523433 -0.71601471 -0.44986736  1.43444825 -0.65925011
 -0.07043952 -0.64127128  0.19184656 -0.63200186 -0.32911683 -0.35194153
  1.93712937 -0.09826212 -0.73450753 -0.69751761 -0.71290844  3.34313701
 -0.7270561   0.61271516 -0.66485816 -0.54393884]"
Cancer pain,0.4107071462424729,0.4844556862694034,"[-0.75606343  2.00650372 -0.81671141 -0.6401775  -0.05152365 -0.57816457
 -0.80775574 -0.43952358 -0.27654293  0.99121422 -0.23401748  2.97016354
 -0.78066308 -0.07357516 -0.69886467 -0.50382586 -0.60745136  1.59287165
 -0.68261143  2.21816433 -0.26515285 -0.64370303 -0.50954748 -0.02431093
  0.60543588 -0.17997333 -0.61011472 -0.20407916]"
Sinus headache,0.41098602403831086,0.5347942351484843,"[-0.56567628 -0.37735425 -0.41433669  0.30486195 -0.64039185 -0.53448049
 -0.19136744 -0.61391276 -0.68945306  0.69682099 -0.20374677  2.73223335
 -0.40628601 -0.57155022  0.91140594 -0.64977728 -0.16406715  2.82807815
 -0.40721245 -0.76849374 -0.18574012 -0.28069747 -0.27808405 -0.56740574
 -0.48352661 -0.13152653 -0.76200745  2.41369407]"
Ulcer,0.4117336908141533,0.3748381451507767,"[-0.01432911  1.4762562  -0.86970593 -0.77797546 -0.60761319 -1.05539769
  1.6077297  -0.4494563   1.2263826   1.85502068 -0.00630331  0.64848909
  1.85679077 -0.51230327 -0.86562938 -0.90868345 -0.84797479 -0.94995987
 -0.65618331  1.24595413  1.80783933 -0.07585677 -0.75764488 -0.96324081
 -0.26903289  0.16114794 -0.97824969 -0.32007033]"
Hemiplegia,0.4128461440799378,0.5413371869015805,"[-0.35247562  0.86407435 -0.68291803 -0.56300852  0.95490582 -0.52631274
 -0.66889825 -0.61713999 -0.7335975  -0.32540427 -0.61133855 -0.23264141
  2.0050436  -0.53041797 -0.5560131  -0.71456685  3.80113295  1.07795184
 -0.74829677  0.9030308  -0.11959302 -0.75039222 -0.31515571 -0.16437855
 -0.49259961 -0.08700916 -0.20546114  0.39147961]"
Product distribution issue,0.41410112869419147,0.45908365875625945,"[ 1.7290953   0.26193075 -0.87006627 -0.633105   -0.85191696 -0.64186689
 -0.80433099 -0.61501769  1.70014544 -0.13575445 -0.77720431  1.5849499
 -0.72298415 -0.72791243 -0.86835698 -0.78674521 -0.81961636 -0.00960857
 -0.48685386  2.4011334  -0.64240135  0.14324209 -0.85158662  0.59153311
  0.4737468   2.1572187  -0.109884    0.3122166 ]"
Mucous stools,0.4141203402396026,0.6172572235081083,"[ 0.36900262 -0.3852614  -0.47291323 -0.55587725 -0.35185566 -0.24683623
 -0.23713037 -0.56727257 -0.46759122 -0.51370672  0.78497816  0.44840674
 -0.623681    0.12629911 -0.64356226 -0.59342758  0.07538551  4.52460737
 -0.43498009 -0.43525364  1.4273133  -0.65144143 -0.09057506  0.46443432
 -0.58732843  0.06682285 -0.50219335  0.0736375 ]"
Pneumonia pseudomonal,0.41536095631052367,0.48068665472142313,"[-4.70674347e-01  8.99228103e-01 -8.02993665e-01 -5.63316666e-01
  5.68911272e-01 -8.52638789e-01 -7.22162789e-01 -5.59495236e-01
  1.59491203e-02  2.07834878e-03 -6.44799368e-01  2.05048741e+00
  1.14607502e+00 -7.23813107e-01 -7.35276144e-01 -1.91293316e-01
 -4.50867012e-02  3.57331301e+00 -8.00985556e-01 -2.03326113e-01
 -7.60675587e-01 -5.18890722e-01 -6.23022661e-01  1.15830182e+00
 -3.85022562e-01 -2.04779389e-01 -4.30903045e-01  8.24811672e-01]"
Leukocyturia,0.41594242868079956,1.1207923389193017,"[-0.24774138  0.04543053  0.01775005 -0.37041799  0.04455193 -0.32219617
 -0.24390409 -0.24047574 -0.34571033  0.04358875  5.12508673  0.36215877
 -0.11375492 -0.31507688 -0.28786957 -0.23906183 -0.16654803 -0.30989171
 -0.14862368 -0.09936598 -0.30429296 -0.29768358 -0.29137172 -0.36494169
 -0.24165395 -0.08133279 -0.31995186 -0.28669992]"
Lung transplant,0.41679430761262554,0.572601266628367,"[-0.65633835 -0.70218719 -0.49632086 -0.69271768  0.58144342 -0.56996472
 -0.28255335 -0.32418475 -0.62146224 -0.11012825 -0.644716    0.9291536
 -0.30316699 -0.66938081 -0.6185343  -0.66751102 -0.4630966   3.67710686
  0.5030601  -0.60810359  1.32325543 -0.6126466  -0.64565542  1.8868861
 -0.4590289   0.84242123 -0.50226635  0.90663725]"
Autoscopy,0.4177829865580937,0.60684399407659,"[ 0.30918685  0.18632094 -0.36115809 -0.65460029  0.10734778 -0.61543313
 -0.67606515 -0.39339307 -0.58468201  0.18201393 -0.26208239  1.93186672
  0.28363459 -0.44838684 -0.40601094 -0.5047878  -0.38490198  4.06893385
 -0.68845204 -0.54717118 -0.63423216 -0.33745991 -0.55628792  1.55859123
 -0.45711178 -0.21177273 -0.42140571  0.51749923]"
Fear of injection,0.4181711555261159,0.5465323592593873,"[-0.6005103   0.87121061 -0.22093155 -0.74848981  0.64333375 -0.73221084
 -0.70488457 -0.46982011 -0.53152098 -0.59228626 -0.54318965  0.27706749
 -0.53304938  0.46190867 -0.49310119 -0.45060328 -0.1599372  -0.11857294
 -0.63451651  4.05813055  0.9873378  -0.67781099 -0.68867054  0.06569834
 -0.32223682  1.9121767   0.15932902 -0.21385001]"
Anti factor X activity increased,0.41834687348174626,0.5289550480431346,"[-0.69827471  1.04453522 -0.22040886  0.19181527 -0.61456414 -0.40620703
 -0.08504101 -0.66256755 -0.65220239 -0.43654127  1.36477973 -0.79089305
  0.84521421 -0.79089305 -0.53598126 -0.58581235  0.34298663  0.2351228
 -0.64891156 -0.46941006  4.33147808  0.40248895 -0.31887072  0.07934189
 -0.19409044  0.07960332 -0.23419403 -0.57250263]"
Leukoplakia oral,0.4191267135979025,0.5792167928343138,"[-0.65534507  0.89976063 -0.36357392 -0.65327784  0.52550255 -0.21687161
 -0.50782301 -0.60144519 -0.52578007 -0.07758952  4.27933735 -0.07320363
  0.18963777  0.12844394 -0.53548028 -0.68139738 -0.2290333   0.0333745
 -0.70741175 -0.29690893 -0.55448245  0.1024293   0.30787537  1.99139396
 -0.42784284 -0.29158236 -0.47412625 -0.58457996]"
Breast cancer stage III,0.4191319238257689,0.6747584200889553,"[-0.62115849 -0.33477579 -0.35024441 -0.21247396  2.59548122 -0.35672452
 -0.53880253 -0.60079416 -0.44432562  1.75493593  0.44133468 -0.42169837
 -0.45851429 -0.57997824 -0.51771323  0.43346776 -0.49348008 -0.08820872
 -0.45458642 -0.60938391 -0.48104571  0.0418647  -0.50232613  0.54425691
 -0.34468354 -0.52729962 -0.47007294  3.59694948]"
Failure to thrive,0.4192988770708273,0.5453497324175116,"[ 0.06919806 -0.53468003 -0.62909419 -0.66357988  0.18010424 -0.60350038
 -0.63022077 -0.27704373 -0.63888949  1.90906816 -0.01382946  1.67130503
  1.51008067 -0.69113832 -0.70652549 -0.62334347  0.88942843  3.36754278
 -0.75586064 -0.61533855  0.75102183  0.16029337 -0.35661581 -0.76753577
 -0.50474861 -0.71739741 -0.54856731 -0.23013326]"
Cystitis escherichia,0.41977328047743045,0.7936993100721274,"[-0.3062281  -0.26928735 -0.37270213 -0.440831   -0.14756327 -0.31281961
 -0.41898835 -0.28921142 -0.41170677 -0.39910606  0.8865655  -0.17202913
 -0.51024129 -0.42077397 -0.52265976 -0.49931442 -0.32596539 -0.23282654
 -0.44564552 -0.33956166  4.16211211 -0.51502729 -0.32395233  1.22878127
 -0.4033185   2.25264262 -0.19999313 -0.25034851]"
Tendon neoplasm,0.42183188591706955,1.2977501756775323,"[-0.10566078 -0.1135313  -0.29648827 -0.26458386 -0.1690554  -0.30214339
  0.06346817 -0.28876287 -0.30281648 -0.09263567 -0.09397586 -0.2772366
 -0.18273927 -0.16335189 -0.24880704 -0.27072072  0.11126845 -0.30861967
 -0.25256682 -0.14966924 -0.27305481 -0.25488127 -0.28417206  5.1598781
 -0.30615826  0.03958415 -0.30111235 -0.07145498]"
