pt,mean_mae_rf,std_mae_rf,z_mae_rf
Hepatic cancer,0.034234241798655494,0.018619727665104863,"[-0.61936674  0.66486436 -0.29083084 -0.43706228 -0.61849061 -0.26074896
 -0.32172874  0.06915726  0.36504413  0.71948307 -1.02972133  2.20553334
  0.05974702 -0.59529907 -0.57709156 -0.51012959  0.24415236  0.51688908
 -0.69224567 -1.11108959 -0.35811594 -0.34567868 -0.68120144 -0.48947556
 -0.23261896  3.79120276 -0.52343302  1.0582552 ]"
Retinal vascular occlusion,0.03483907769134564,0.0815160422984805,"[-3.19251274e-01  1.07562576e-01 -2.64520232e-01 -3.53237485e-01
 -2.35830573e-01 -2.66727129e-01 -3.06892652e-01 -2.14202984e-01
 -2.37375401e-01 -4.27389219e-01  5.13399083e+00 -3.51251278e-01
 -1.51747803e-01 -2.60547818e-01 -2.54368507e-01 -1.15334006e-01
 -3.01596099e-01  4.51073952e-02 -8.75271052e-02  1.93190174e-01
  8.72591249e-02 -1.01674890e-03 -1.85513325e-01 -1.30340904e-01
 -3.10865066e-01 -3.53237485e-01 -3.22340930e-01 -1.15996075e-01]"
Myelosuppression,0.035005176119143916,0.05380920037296718,"[-0.16497637 -0.35660533 -0.12464961 -0.30051481 -0.0165945  -0.51239106
 -0.36507443 -0.25040184  0.01606654 -0.04300349 -0.61507686  0.53461873
  0.15286034 -0.43190267 -0.11280758 -0.14719205  5.03653634  0.09702472
 -0.2075173  -0.12696753 -0.33920139 -0.39727839 -0.49133683 -0.37922992
  0.28874377 -0.28749262 -0.1678646  -0.28777124]"
Toxic anterior segment syndrome,0.03601969485508794,0.08648746177892201,"[-0.03804534  0.00892578 -0.20377362 -0.11160388 -0.17762932 -0.30480584
 -0.1678806  -0.16167687 -0.10894514 -0.21751046 -0.10894514 -0.41647303
  5.16688627 -0.3544357  -0.24897225 -0.14483816 -0.2126361  -0.10495703
 -0.14217942 -0.28619464 -0.3172133  -0.12268198 -0.37925063 -0.02209288
 -0.28885338 -0.07482461 -0.19092303 -0.26846969]"
Foetal exposure during delivery,0.0360841580637034,0.10043174582288235,"[-0.32249943  5.1593495  -0.20818474 -0.09627899 -0.10481974 -0.29797214
 -0.25942926 -0.29797214 -0.29184032 -0.29797214 -0.18409544 -0.35929036
  0.0730031  -0.35929036 -0.26271416  0.04781883 -0.23665392 -0.2029289
 -0.21344059 -0.0892712  -0.30235201 -0.16438602 -0.20424286  0.02000663
 -0.04656743 -0.02817197 -0.26118121 -0.20862273]"
Chloroma,0.037701406814820725,0.09299433432948248,"[-4.33035825e-04  2.73902329e-02 -2.84848672e-01 -7.15369448e-02
 -1.20558894e-01 -2.69391300e-01 -2.26110660e-01 -2.29202134e-01
 -1.89012968e-01 -2.78224084e-01 -3.43586683e-01 -3.74501427e-01
  4.08803026e-02 -3.17730717e-01 -2.90589981e-01 -2.16836237e-01
 -1.47057246e-01 -2.47231911e-02 -5.51962949e-02 -2.05795257e-01
 -2.90589981e-01 -1.85479855e-01 -3.52419467e-01  5.15923758e+00
 -1.42640854e-01 -8.37422459e-02 -3.68318478e-01 -1.58981504e-01]"
Ovarian hyperstimulation syndrome,0.03777358454347136,0.060090519550208395,"[-0.16054315 -0.35382691 -0.38783525 -0.23385698 -0.27780802 -0.29500915
 -0.47684295 -0.24802609 -0.37535816 -0.30563226 -0.46694721  2.9697092
 -0.12090405 -0.46975575 -0.30722246 -0.12115847 -0.23557529 -0.18532316
  0.02272053 -0.43009009 -0.28905924 -0.23544555 -0.25721115  4.10038442
 -0.06492494 -0.05436136 -0.38181736 -0.35827916]"
Incorrect disposal of product,0.03792911676632236,0.03585162706276018,"[ 0.19545158 -0.44449892 -0.20610998 -0.43495846  1.74515164 -0.60316035
 -0.30287606 -0.59473569 -0.25546065  0.12573031 -0.2344318   2.46485849
  2.8121464  -0.868267   -0.59480786 -0.65786971 -0.19722329 -0.1708426
 -0.64368546 -0.69076766 -0.50374887 -0.60210566 -0.77881886  0.82120058
 -0.60202746 -0.25960688 -0.60714601  2.08861025]"
Infertility female,0.03794464169749699,0.09359429777676945,"[-4.33035825e-04  2.73902329e-02 -2.84848672e-01 -7.15369448e-02
 -1.20558894e-01 -2.69391300e-01 -2.26110660e-01 -2.29202134e-01
 -1.89012968e-01 -2.78224084e-01 -3.43586683e-01 -3.74501427e-01
  4.08803026e-02 -3.17730717e-01 -2.90589981e-01 -2.16836237e-01
 -1.47057246e-01 -2.47231911e-02 -5.51962949e-02 -2.05795257e-01
 -2.90589981e-01 -1.85479855e-01 -3.52419467e-01  5.15923758e+00
 -1.42640854e-01 -8.37422459e-02 -3.68318478e-01 -1.58981504e-01]"
Prostate cancer,0.03822791673852697,0.05816803431417749,"[-0.24485133 -0.11207117 -0.33327453  0.07927004 -0.12584584 -0.05237223
 -0.07626284  0.18204872 -0.06641055 -0.04144645 -0.51851371 -0.3605943
 -0.47477685 -0.42079045 -0.2145685   5.05755128 -0.51088155 -0.09291878
  0.01706165 -0.27058318 -0.50388977  0.13913107  0.11202423 -0.39895977
  0.2500978  -0.43335344 -0.05707244 -0.5277471 ]"
Immune-mediated adverse reaction,0.03860395477282424,0.06665208712081529,"[-4.66738170e-01  3.16184652e+00 -2.90472030e-01 -2.90355754e-01
 -2.67945953e-01 -3.74681777e-01 -4.20737371e-01 -4.76638893e-01
 -3.48073833e-01 -5.32715306e-01  3.87611084e+00 -5.16373120e-01
 -5.10694342e-03 -5.37422027e-01 -3.63548055e-01 -1.83004176e-01
 -3.90571048e-01 -4.88026315e-02 -1.98326835e-01  2.79040501e-01
 -1.27827125e-01  1.10139382e-01 -2.90077091e-01  3.63194678e-03
 -2.19690163e-01 -2.81250822e-01 -4.92522437e-01 -3.07887632e-01]"
Device use error,0.039074078285666655,0.016138222872199952,"[ 0.23301374 -0.887259   -0.07744427 -0.772319    0.11826462 -0.17347716
 -0.06996345  0.42231884  0.20643463  1.75183355 -0.95592746  1.30284513
 -0.98555484  3.05662808 -0.02248758 -0.38879974  0.11759131 -1.90409525
 -0.12333148  0.0685145   1.01655952 -0.73222757 -0.94642821 -0.9476941
  0.12838881  0.16953212 -1.02597468  1.42105891]"
Pneumonia cryptococcal,0.0396614668372602,0.11038834131394393,"[-0.32249943  5.1593495  -0.20818474 -0.09627899 -0.10481974 -0.29797214
 -0.25942926 -0.29797214 -0.29184032 -0.29797214 -0.18409544 -0.35929036
  0.0730031  -0.35929036 -0.26271416  0.04781883 -0.23665392 -0.2029289
 -0.21344059 -0.0892712  -0.30235201 -0.16438602 -0.20424286  0.02000663
 -0.04656743 -0.02817197 -0.26118121 -0.20862273]"
Detachment of retinal pigment epithelium,0.03984937983424818,0.09323908517083723,"[-3.19251274e-01  1.07562576e-01 -2.64520232e-01 -3.53237485e-01
 -2.35830573e-01 -2.66727129e-01 -3.06892652e-01 -2.14202984e-01
 -2.37375401e-01 -4.27389219e-01  5.13399083e+00 -3.51251278e-01
 -1.51747803e-01 -2.60547818e-01 -2.54368507e-01 -1.15334006e-01
 -3.01596099e-01  4.51073952e-02 -8.75271052e-02  1.93190174e-01
  8.72591249e-02 -1.01674890e-03 -1.85513325e-01 -1.30340904e-01
 -3.10865066e-01 -3.53237485e-01 -3.22340930e-01 -1.15996075e-01]"
Acute graft versus host disease in intestine,0.04101784809446295,0.06985008961269262,"[-0.17928155  0.05123233 -0.12877224 -0.48468989  0.05884375 -0.5297722
 -0.30070331 -0.42117096 -0.15820262 -0.25894657  0.1559161  -0.36349274
  2.94707631 -0.12756414 -0.25281555 -0.5084927  -0.15228419  4.0617562
 -0.09283275 -0.41021653 -0.4170327  -0.3544303  -0.26694642 -0.10113566
 -0.52239098 -0.53504639 -0.34856905 -0.36003522]"
Nasal cavity cancer,0.0415880089718681,0.09730710808405006,"[-3.19251274e-01  1.07562576e-01 -2.64520232e-01 -3.53237485e-01
 -2.35830573e-01 -2.66727129e-01 -3.06892652e-01 -2.14202984e-01
 -2.37375401e-01 -4.27389219e-01  5.13399083e+00 -3.51251278e-01
 -1.51747803e-01 -2.60547818e-01 -2.54368507e-01 -1.15334006e-01
 -3.01596099e-01  4.51073952e-02 -8.75271052e-02  1.93190174e-01
  8.72591249e-02 -1.01674890e-03 -1.85513325e-01 -1.30340904e-01
 -3.10865066e-01 -3.53237485e-01 -3.22340930e-01 -1.15996075e-01]"
Device physical property issue,0.041705499715609905,0.04693314913099758,"[-0.16429433  3.54543806  0.22003134 -0.25433274  3.34880094 -0.75317593
 -0.436765   -0.23646864 -0.44817156  0.30612971  0.23627847 -0.31422924
  0.45513106 -0.2035995  -0.61426126 -0.56908578 -0.00684126 -0.24496342
 -0.4669209  -0.24195611 -0.57998535 -0.26394066 -0.07671184 -0.54662415
 -0.15768921 -0.5508998  -0.54367884 -0.43721409]"
Pathogen resistance,0.04185106680259474,0.03975106335605016,"[-0.62357994 -0.56239319 -0.14018552 -0.20473507  0.18997401 -0.31024423
 -0.271218   -0.13759391 -0.18813997 -0.04781284 -0.97951124 -0.59977882
  1.41726271 -0.27546372 -0.52963849 -0.51699488  0.31585347  2.8841735
 -0.16599852  0.01346753  0.43825652 -0.08876125 -0.57034194 -0.99802623
 -0.39523027  3.49609199 -0.65400362 -0.49542807]"
Dependence,0.04248602994030363,0.026438732772844236,"[-1.66058861e-01 -1.94887313e-01 -1.40149839e-01 -1.22680851e-01
 -6.49593901e-01 -7.35604459e-01  2.95144003e-01  1.25334672e-01
  7.82279212e-01 -1.37801025e+00 -1.39810910e+00 -7.94031781e-01
  5.46344755e-01 -1.94716504e-02 -2.43982310e-01  3.15696287e-03
  5.53723070e-01 -1.65815971e-01 -1.45129249e-01 -9.99377603e-01
  2.11714151e+00  3.14254231e-01 -2.08928756e-01 -1.24583095e+00
  1.42626532e-01  4.20865054e-01 -3.69441565e-01  3.67623440e+00]"
Bone infarction,0.04255344489442931,0.09956602309314404,"[-3.19251274e-01  1.07562576e-01 -2.64520232e-01 -3.53237485e-01
 -2.35830573e-01 -2.66727129e-01 -3.06892652e-01 -2.14202984e-01
 -2.37375401e-01 -4.27389219e-01  5.13399083e+00 -3.51251278e-01
 -1.51747803e-01 -2.60547818e-01 -2.54368507e-01 -1.15334006e-01
 -3.01596099e-01  4.51073952e-02 -8.75271052e-02  1.93190174e-01
  8.72591249e-02 -1.01674890e-03 -1.85513325e-01 -1.30340904e-01
 -3.10865066e-01 -3.53237485e-01 -3.22340930e-01 -1.15996075e-01]"
Botulism,0.042930069073810466,0.1058913587985348,"[-4.33035825e-04  2.73902329e-02 -2.84848672e-01 -7.15369448e-02
 -1.20558894e-01 -2.69391300e-01 -2.26110660e-01 -2.29202134e-01
 -1.89012968e-01 -2.78224084e-01 -3.43586683e-01 -3.74501427e-01
  4.08803026e-02 -3.17730717e-01 -2.90589981e-01 -2.16836237e-01
 -1.47057246e-01 -2.47231911e-02 -5.51962949e-02 -2.05795257e-01
 -2.90589981e-01 -1.85479855e-01 -3.52419467e-01  5.15923758e+00
 -1.42640854e-01 -8.37422459e-02 -3.68318478e-01 -1.58981504e-01]"
Ewing's sarcoma,0.04317016148710221,0.1010090089350737,"[-3.19251274e-01  1.07562576e-01 -2.64520232e-01 -3.53237485e-01
 -2.35830573e-01 -2.66727129e-01 -3.06892652e-01 -2.14202984e-01
 -2.37375401e-01 -4.27389219e-01  5.13399083e+00 -3.51251278e-01
 -1.51747803e-01 -2.60547818e-01 -2.54368507e-01 -1.15334006e-01
 -3.01596099e-01  4.51073952e-02 -8.75271052e-02  1.93190174e-01
  8.72591249e-02 -1.01674890e-03 -1.85513325e-01 -1.30340904e-01
 -3.10865066e-01 -3.53237485e-01 -3.22340930e-01 -1.15996075e-01]"
Birth mark,0.04322316964717791,0.09944830697973035,"[-0.28250919 -0.39737556 -0.09668289 -0.28561368 -0.11752737 -0.03082322
 -0.30091442 -0.12174061 -0.27585669 -0.02483597 -0.41134579  5.15346428
 -0.32597214 -0.31931965 -0.03547996  0.08382141 -0.20755777 -0.15056808
 -0.06053768 -0.43462952 -0.10067439 -0.1827218  -0.01640948 -0.20755777
 -0.1831653  -0.21421026 -0.18626979 -0.2669867 ]"
Infantile spitting up,0.04380501680308901,0.10249443553706004,"[-3.19251274e-01  1.07562576e-01 -2.64520232e-01 -3.53237485e-01
 -2.35830573e-01 -2.66727129e-01 -3.06892652e-01 -2.14202984e-01
 -2.37375401e-01 -4.27389219e-01  5.13399083e+00 -3.51251278e-01
 -1.51747803e-01 -2.60547818e-01 -2.54368507e-01 -1.15334006e-01
 -3.01596099e-01  4.51073952e-02 -8.75271052e-02  1.93190174e-01
  8.72591249e-02 -1.01674890e-03 -1.85513325e-01 -1.30340904e-01
 -3.10865066e-01 -3.53237485e-01 -3.22340930e-01 -1.15996075e-01]"
Cytokine storm,0.044398695746755125,0.11276358688307178,"[-0.14354652 -0.16207882 -0.31033721 -0.39373256  5.16595714 -0.39373256
 -0.02308658 -0.10648193 -0.27327262  0.02324417 -0.06412238 -0.27724382
 -0.22385315 -0.12192551 -0.24635666 -0.20532085 -0.07338853 -0.1501652
 -0.31960336 -0.25782903 -0.2077477  -0.31430842 -0.15369516 -0.14751773
 -0.33019325 -0.13825158 -0.08728776 -0.06412238]"
Bladder cancer,0.044464545696384535,0.07029429941970002,"[ 0.45043248 -0.55004483 -0.08748795  0.0744454   0.31526817 -0.51815792
 -0.28488253 -0.06794697  0.01988196  5.03173915 -0.5961159  -0.20945861
 -0.38085788 -0.04475618 -0.11931911 -0.20996912  0.01916814 -0.39475362
 -0.24603618 -0.43573589 -0.58016131 -0.19186135  0.00670048 -0.3620839
 -0.13612949  0.07628251 -0.26011517 -0.31804436]"
Chronic graft versus host disease in skin,0.04594512188182329,0.11031956235800276,"[-0.03804534  0.00892578 -0.20377362 -0.11160388 -0.17762932 -0.30480584
 -0.1678806  -0.16167687 -0.10894514 -0.21751046 -0.10894514 -0.41647303
  5.16688627 -0.3544357  -0.24897225 -0.14483816 -0.2126361  -0.10495703
 -0.14217942 -0.28619464 -0.3172133  -0.12268198 -0.37925063 -0.02209288
 -0.28885338 -0.07482461 -0.19092303 -0.26846969]"
Bloody peritoneal effluent,0.04651328125611994,0.06161067561513288,"[-3.37658107e-01 -4.61977470e-01 -1.51992054e-01 -3.33334762e-01
 -1.39987121e-02 -5.12979148e-01 -2.92807767e-01 -5.33948124e-03
 -3.76669364e-01 -1.03845686e-01 -4.75670323e-01  3.27578135e+00
 -1.09903623e-01 -5.09408267e-01 -3.04381242e-01 -2.83666561e-01
  1.13700929e-01 -5.31946114e-01  2.26635232e-02 -4.62596094e-01
 -1.14207366e-01 -4.16659467e-01 -5.10996069e-01  1.47895812e-01
  2.32673216e-03  3.76056029e+00 -5.01604262e-01 -5.11286702e-01]"
Gouty arthritis,0.04682044278748722,0.11891432798578477,"[-0.14354652 -0.16207882 -0.31033721 -0.39373256  5.16595714 -0.39373256
 -0.02308658 -0.10648193 -0.27327262  0.02324417 -0.06412238 -0.27724382
 -0.22385315 -0.12192551 -0.24635666 -0.20532085 -0.07338853 -0.1501652
 -0.31960336 -0.25782903 -0.2077477  -0.31430842 -0.15369516 -0.14751773
 -0.33019325 -0.13825158 -0.08728776 -0.06412238]"
Cytomegalovirus colitis,0.046824941387078656,0.05882381229272945,"[-0.19550892 -0.13823349 -0.32214307 -0.21918883 -0.35656163 -0.48815201
 -0.42667442 -0.30082915 -0.39139109 -0.40213461  2.19140193  4.17710711
  1.48008476 -0.59130666 -0.29117578 -0.50954598 -0.25411174  0.29647739
 -0.17766053 -0.63159444 -0.42059502 -0.39322431 -0.53681426  0.15958064
 -0.15009792 -0.21005425 -0.39813677 -0.49951693]"
Atypical haemolytic uraemic syndrome,0.047633697162196065,0.10959609340623344,"[-0.28250919 -0.39737556 -0.09668289 -0.28561368 -0.11752737 -0.03082322
 -0.30091442 -0.12174061 -0.27585669 -0.02483597 -0.41134579  5.15346428
 -0.32597214 -0.31931965 -0.03547996  0.08382141 -0.20755777 -0.15056808
 -0.06053768 -0.43462952 -0.10067439 -0.1827218  -0.01640948 -0.20755777
 -0.1831653  -0.21421026 -0.18626979 -0.2669867 ]"
Shunt occlusion,0.047924272428356084,0.1333859124210156,"[-0.32249943  5.1593495  -0.20818474 -0.09627899 -0.10481974 -0.29797214
 -0.25942926 -0.29797214 -0.29184032 -0.29797214 -0.18409544 -0.35929036
  0.0730031  -0.35929036 -0.26271416  0.04781883 -0.23665392 -0.2029289
 -0.21344059 -0.0892712  -0.30235201 -0.16438602 -0.20424286  0.02000663
 -0.04656743 -0.02817197 -0.26118121 -0.20862273]"
Transplant failure,0.048148293684873056,0.0747891192361798,"[-3.19318525e-01 -6.20701310e-01 -2.49565887e-01 -4.86872912e-01
  3.25223072e+00 -3.52495562e-01 -6.88149719e-02 -2.09840608e-01
 -2.63003494e-01 -4.13819373e-03 -4.61475221e-01  3.84180906e+00
 -2.48457429e-01 -4.74535398e-01 -3.09565624e-01 -1.90024311e-01
 -2.71533617e-02 -1.21439135e-01 -4.55800259e-01 -4.51321355e-01
 -3.38194776e-03 -3.13567813e-01 -1.92245426e-01 -1.69006350e-01
 -4.86819403e-01 -2.43623050e-01 -3.38742798e-01 -3.21294380e-02]"
Application site swelling,0.04933657288468229,0.07140508790315489,"[-0.23299398  3.5844256  -0.38487045 -0.07071152  0.13399533 -0.55321359
 -0.53293355 -0.39453446 -0.5619517  -0.11190965 -0.1978108  -0.64161502
  0.24519797 -0.33046743 -0.35099998 -0.24943787 -0.20593279 -0.35673434
 -0.20698456  0.08741788 -0.42204184 -0.18557029 -0.50146935 -0.0289515
  0.0377354   3.44234286 -0.48567171 -0.52430868]"
Echocardiogram abnormal,0.04939790816820333,0.11365520797683466,"[-0.28250919 -0.39737556 -0.09668289 -0.28561368 -0.11752737 -0.03082322
 -0.30091442 -0.12174061 -0.27585669 -0.02483597 -0.41134579  5.15346428
 -0.32597214 -0.31931965 -0.03547996  0.08382141 -0.20755777 -0.15056808
 -0.06053768 -0.43462952 -0.10067439 -0.1827218  -0.01640948 -0.20755777
 -0.1831653  -0.21421026 -0.18626979 -0.2669867 ]"
Contrast encephalopathy,0.05048713801033987,0.11812917994101836,"[-3.19251274e-01  1.07562576e-01 -2.64520232e-01 -3.53237485e-01
 -2.35830573e-01 -2.66727129e-01 -3.06892652e-01 -2.14202984e-01
 -2.37375401e-01 -4.27389219e-01  5.13399083e+00 -3.51251278e-01
 -1.51747803e-01 -2.60547818e-01 -2.54368507e-01 -1.15334006e-01
 -3.01596099e-01  4.51073952e-02 -8.75271052e-02  1.93190174e-01
  8.72591249e-02 -1.01674890e-03 -1.85513325e-01 -1.30340904e-01
 -3.10865066e-01 -3.53237485e-01 -3.22340930e-01 -1.15996075e-01]"
Cholesteatoma,0.05180419378452263,0.12121081072208838,"[-3.19251274e-01  1.07562576e-01 -2.64520232e-01 -3.53237485e-01
 -2.35830573e-01 -2.66727129e-01 -3.06892652e-01 -2.14202984e-01
 -2.37375401e-01 -4.27389219e-01  5.13399083e+00 -3.51251278e-01
 -1.51747803e-01 -2.60547818e-01 -2.54368507e-01 -1.15334006e-01
 -3.01596099e-01  4.51073952e-02 -8.75271052e-02  1.93190174e-01
  8.72591249e-02 -1.01674890e-03 -1.85513325e-01 -1.30340904e-01
 -3.10865066e-01 -3.53237485e-01 -3.22340930e-01 -1.15996075e-01]"
Eczema asteatotic,0.05204795985054898,0.12838155889733865,"[-4.33035825e-04  2.73902329e-02 -2.84848672e-01 -7.15369448e-02
 -1.20558894e-01 -2.69391300e-01 -2.26110660e-01 -2.29202134e-01
 -1.89012968e-01 -2.78224084e-01 -3.43586683e-01 -3.74501427e-01
  4.08803026e-02 -3.17730717e-01 -2.90589981e-01 -2.16836237e-01
 -1.47057246e-01 -2.47231911e-02 -5.51962949e-02 -2.05795257e-01
 -2.90589981e-01 -1.85479855e-01 -3.52419467e-01  5.15923758e+00
 -1.42640854e-01 -8.37422459e-02 -3.68318478e-01 -1.58981504e-01]"
Fungal peritonitis,0.05245921677675367,0.08062377742076195,"[-0.33409864 -0.47638947 -0.45234544 -0.33573323 -0.10994678 -0.07545351
 -0.48432784 -0.21046702 -0.22200809 -0.03782551 -0.54116552  3.7206104
 -0.36028447 -0.42508786 -0.06299188  0.01240596 -0.20560454 -0.25133221
 -0.18636874 -0.40278064 -0.10608806 -0.13585398 -0.31991671 -0.09332052
 -0.0846308  -0.56708442 -0.62575295  3.37384247]"
Hormone-refractory prostate cancer,0.05257977317853924,0.14634340105619997,"[-0.32249943  5.1593495  -0.20818474 -0.09627899 -0.10481974 -0.29797214
 -0.25942926 -0.29797214 -0.29184032 -0.29797214 -0.18409544 -0.35929036
  0.0730031  -0.35929036 -0.26271416  0.04781883 -0.23665392 -0.2029289
 -0.21344059 -0.0892712  -0.30235201 -0.16438602 -0.20424286  0.02000663
 -0.04656743 -0.02817197 -0.26118121 -0.20862273]"
Prostatic disorder,0.05262298280905676,0.04869183453861062,"[ 0.17429112 -0.20520653  0.0119921  -0.246446    2.10700342 -0.59687114
 -0.13887536 -0.38582368 -0.41461194  0.05592132  1.7350933   2.69097683
 -0.70957925 -0.6629918  -0.50299456 -0.7466441   0.11482561 -0.31575065
 -0.55099529 -0.49210092 -0.54618612 -0.61120838 -0.60600746  2.74482966
 -0.42382442  0.0407693  -0.48179934 -1.03778574]"
Osteosarcoma,0.05286087769856673,0.11662489642408737,"[-0.17562189 -0.23489199 -0.32847636 -0.25984782 -0.03947892 -0.19121928
 -0.29215671 -0.20993616  0.11716349  0.01355223 -0.09206442 -0.30040105
 -0.1511117  -0.32847636 -0.10654771 -0.12437331 -0.16715473 -0.25093502
 -0.1421989  -0.06955961 -0.26608678 -0.22553355 -0.25360886 -0.09585236
 -0.2114959  -0.39086594 -0.38462698  5.16180659]"
Haemodialysis,0.05286276107976333,0.04421133541633866,"[-0.51073865 -0.2771419  -0.74400668 -0.59790875 -0.63525997 -0.63457067
 -0.32473846  0.07266328 -0.08805791 -0.83752029  3.09861938  1.00150612
  0.91752136 -0.21888504 -0.38308214 -0.54590429 -0.00776185  1.61577408
 -0.22200208 -0.47227027  2.90288435 -0.09613639 -0.64675085 -0.33947211
 -0.08729083 -0.70905831 -0.79713919 -0.43327195]"
Expired device used,0.05332740335326145,0.07878102694057332,"[-0.13071806  0.01622428 -0.49316049 -0.20503797 -0.16219434 -0.39359978
 -0.36736418 -0.44744867 -0.19767656 -0.23640481 -0.1739449  -0.4925516
  2.17007204 -0.57763608 -0.29120653 -0.26677429 -0.27723864 -0.02657629
 -0.14441511 -0.20008581 -0.47001786 -0.21470923 -0.54422842  0.86734885
 -0.36713439 -0.34530662 -0.46551677  4.43730221]"
Immune-mediated myocarditis,0.053934554138551916,0.11031262141124291,"[-0.37219572 -0.34884994 -0.41421812 -0.28970731 -0.2781456  -0.44223305
 -0.18120504  0.17943161 -0.02134206 -0.37686488  0.16208903 -0.31460947
 -0.3092733   0.03935695 -0.07181341 -0.10605388 -0.05676835  0.03046333
 -0.04780061 -0.1941008   5.11406157  0.03313141 -0.21900296 -0.34707122
 -0.12784327 -0.24568385 -0.45157136 -0.34217972]"
Metastases to skin,0.05395797672579848,0.13309280876513088,"[-4.33035825e-04  2.73902329e-02 -2.84848672e-01 -7.15369448e-02
 -1.20558894e-01 -2.69391300e-01 -2.26110660e-01 -2.29202134e-01
 -1.89012968e-01 -2.78224084e-01 -3.43586683e-01 -3.74501427e-01
  4.08803026e-02 -3.17730717e-01 -2.90589981e-01 -2.16836237e-01
 -1.47057246e-01 -2.47231911e-02 -5.51962949e-02 -2.05795257e-01
 -2.90589981e-01 -1.85479855e-01 -3.52419467e-01  5.15923758e+00
 -1.42640854e-01 -8.37422459e-02 -3.68318478e-01 -1.58981504e-01]"
