pt,mean_mae_xgboost,std_mae_xgboost,z_mae_xgboost
Salivary hypersecretion,0.03521978601989128,0.03839106401921082,"[ 0.63291459 -0.17054994 -0.81792136 -0.84897802 -0.52655151 -0.74095456
  0.33634564 -0.77820234 -0.80520138 -0.20591748 -0.76391496  0.5057854
  0.51351765 -0.63973124  0.30593506 -0.80924935  1.23404892  0.58621082
 -0.56285511 -0.41717738 -0.6319254   0.07500839 -0.87439403  4.05438554
  0.65494171  0.63171055 -0.63538687  0.69810668]"
Face injury,0.03523707378065279,0.029510244613926217,"[ 1.03313601 -1.14519894 -0.71766479  0.34840076  0.94393158 -0.72725446
  0.57006922 -0.30064396  0.13767908  1.31910128  1.11856314  2.93125165
 -1.09581621 -1.17061301 -0.92574962 -1.03944194  0.73965664  0.08020068
 -0.79261436 -0.30745294 -0.81728255 -0.08770025 -0.60643303  1.81351961
 -0.22666019 -0.04501842 -1.16540073  0.13543575]"
Extradural abscess,0.035247800855099085,0.0358760090348287,"[ 0.0420082   0.49186148 -0.16675109 -0.05442545  0.71817439 -0.88602306
 -0.85993405 -0.90969176 -0.2353649  -0.78610023  0.79631798 -0.03190205
  0.65008233 -0.90956861 -0.6571903  -0.21578886 -0.42397372  3.92189166
  1.46089124 -0.67707557 -0.78006415  0.30740236 -0.49497752  1.22731327
 -0.41115316 -0.8896097   0.22360277 -0.44995148]"
Disability,0.03527082655265386,0.026370182741215796,"[ 3.67490432e-01 -1.20367643e+00 -1.28143926e+00 -1.29294848e-01
 -1.88346242e-02 -1.30148750e+00  7.71985480e-01 -6.11040697e-01
 -6.04406703e-01 -8.35510876e-02  2.95603602e+00  5.27123050e-01
 -6.89570162e-01 -1.05011184e+00 -8.14990133e-01 -9.12267038e-01
  9.58138815e-01  8.34349913e-01  1.84867993e-01 -6.72420886e-02
  1.11241958e-03 -6.39004931e-02 -3.94035423e-01  1.75161320e+00
 -4.63361878e-01  9.40431521e-01 -1.13854382e+00  1.53460519e+00]"
Vitamin B12 decreased,0.03531746566525013,0.03203545588927938,"[ 1.04489121 -0.58726753 -0.78045143  0.35365543  0.12620677  0.22608139
 -0.93293896  0.19340209 -0.25771025 -0.86435232  3.91600446  0.35120982
  0.65896023 -0.33004777 -0.24864502 -0.53389935  0.45459279  0.05080591
 -0.09189713 -0.71523143 -0.46136139 -0.20040992  0.40898919  1.78427448
 -0.93149154 -0.53379273 -1.01482767 -1.08474933]"
Hyperphagia,0.03532539389233622,0.033573241809759666,"[ 0.56463021 -0.93533147 -0.98958001  0.23534213  1.96480218 -0.39782644
  0.26097636 -0.57148798 -0.9632594   1.87217628  1.31228378 -0.7667072
  0.76042965 -0.7890335  -1.02441253 -0.9532006   0.98819088 -0.56840411
 -0.59015788 -0.83743008 -0.72491528 -0.1548054  -0.88221087  2.24859629
 -0.47214829  1.41657807 -0.49845854  0.49536377]"
Pulmonary haemorrhage,0.03535836736532532,0.039443163843775296,"[ 0.17864125 -0.71357153 -0.0135633  -0.53851077 -0.29828948 -0.86182734
 -0.23194692 -0.37314819 -0.63577369  1.59434155 -0.45242931  2.35762571
  0.07011992 -0.77075342 -0.38408274 -0.51006337  0.53605608  1.95695913
 -0.07775405 -0.48449997 -0.63127845 -0.51192645 -0.62902013 -0.20378797
 -0.83497402  3.16393096 -0.25150346 -0.44897004]"
Coordination abnormal,0.035363774880484776,0.02958972378131082,"[ 0.80218863 -0.22279981 -1.08485584 -0.38370414  0.33147142 -0.98977285
  0.63037775 -0.32455035  0.31160411 -0.03013729  1.17740799  0.35042296
  0.00403532 -1.16081053 -0.43225895 -0.94353026  1.2758347  -0.58768142
  0.24511808  0.14934677 -0.12655464 -0.18807812 -0.74985595  4.00887812
 -0.45569768 -0.23242802 -1.14136708 -0.23260291]"
Intercepted drug dispensing error,0.0353872314049185,0.044497176452614855,"[-0.50505514  0.42617207 -0.59647692 -0.79309309  1.96581937 -0.45223619
 -0.15457312  0.14493633 -0.57045839  1.05679131  3.69332648  1.61203412
 -0.14129013 -0.52398567 -0.66485466 -0.76190414  0.44366045 -0.3414636
 -0.22922304 -0.53328544 -0.64389263 -0.67487168 -0.43923546 -0.71593668
 -0.67243405  0.49095461 -0.68876358  0.26933887]"
Dental care,0.03539633490686928,0.03171302050666803,"[ 2.39302107e-01 -6.13140948e-01 -6.36888794e-01 -2.16651239e-03
  8.62446148e-01 -2.43172364e-01 -3.31775694e-02 -5.73994000e-02
 -3.66051914e-02  1.09893936e-01  2.92369984e+00  2.68524831e+00
 -4.50338668e-01 -9.63701885e-01 -1.10267348e+00 -7.60895197e-01
  6.60103875e-01  1.66416682e+00 -9.45026079e-01 -3.67317407e-03
 -9.12871186e-01 -9.06482910e-01 -1.00782623e-01  6.73511887e-02
 -2.08968780e-03 -1.02797864e+00 -8.17041874e-01  4.03893965e-01]"
Extrapyramidal disorder,0.03540934600625323,0.02633313712718945,"[ 0.32734696 -0.60134122 -0.96496279  0.59369541 -1.12442748 -1.18325068
  0.23054161 -1.18588618  0.19821588  0.23799733 -1.02930627  0.92781247
  0.93264352 -1.14238907 -0.74283256 -0.66508754 -0.07366746  0.78710188
  0.31531923 -1.12071983  2.40809041  0.53843456 -0.46695194  1.77044364
 -0.40614742  1.45216626 -1.27978224  1.26694353]"
Dystonia,0.03545161582428842,0.029237489123358752,"[ 0.53726935  0.13193813 -0.77484278  0.12096745 -0.0324513  -1.18124916
  0.37459049 -0.70630924  0.19230983  0.04458243  0.88101611  0.18098653
 -1.07951065 -0.65392915 -1.03306843 -0.2109597   1.37073907 -1.14255208
  0.2389671  -0.98697351  1.15181036  0.5625347  -0.35188932  3.50886744
  0.54471387  0.575995   -1.07825787 -1.18529466]"
Swelling,0.03546267542874428,0.035775822034318054,"[ 0.86452661 -0.84331107 -0.78259114  0.38343134 -0.47310184 -0.9801449
  0.37568698 -0.65481174 -0.14559276  0.0377088   2.99426166 -0.28405696
 -0.13370913 -0.97443178 -0.94304916 -0.56859004  1.21601121 -0.06039842
  0.06349254 -0.30297161  0.08010815  0.25224166 -0.74363447  3.03637658
 -0.51915535  0.42661782 -0.53030676 -0.79060623]"
Urosepsis,0.03549969690509018,0.027794178429531594,"[ 0.64520929  0.28652916 -1.2497283   0.50684299 -0.7170004  -0.54003281
  0.15783791 -0.40019731  0.34214987  0.67149319  2.8773167   2.6441213
 -0.46455047 -1.01639729 -0.81295694 -0.45825707 -0.31221234 -1.15039599
 -0.05266376 -1.16293667 -0.09672511  0.36451286 -0.58874004  0.68681886
  0.7119215   0.92600523 -0.99045154 -0.80751282]"
Vertigo positional,0.03553593218592661,0.033817924758447186,"[ 1.0551414  -0.27839399  0.44889648 -0.26363016 -0.70718017 -0.58817089
  0.01264207 -0.8428593   0.03442325  0.77504473  0.47694505  1.79044636
  3.85851969 -0.97332965 -0.28255066 -0.92627708 -0.87663786 -0.54029411
  0.01529708 -0.86194895 -0.95649811  0.1907634  -0.47539005  0.52565374
 -0.46365302  0.4445283  -0.70097477  0.10948722]"
Ear disorder,0.035565325826151635,0.03819730753653517,"[ 1.30954486 -0.83697054 -0.85304552 -0.12790247 -0.00547647 -0.78768843
  0.134493   -0.16555074  0.04972204 -0.43413163  1.7092432   0.10786204
 -0.91818517 -0.75242492 -0.7803815  -0.6459879   1.27338496  0.9253139
 -0.29404053  0.47685867 -0.55235736  0.12451934 -0.48109927  3.72525943
 -0.27850541 -0.44457522 -0.85403599 -0.62384241]"
Muscle twitching,0.035596469726015594,0.022583081360728,"[ 0.91617948  1.57979375 -1.07273022  0.28648348  0.46787781 -0.71837965
  0.7258903  -0.44410686  0.66240042  1.16123973  0.00629997  1.56159348
 -0.29706107 -1.48550232 -1.49057337 -1.17977308  0.71600775 -1.51689497
 -0.48583962  0.08706173 -0.89273209  0.24138838 -0.68864498  2.32243271
  0.60336526 -0.04523071 -1.2754987   0.25495339]"
Angina pectoris,0.03561086667295037,0.023319388910170782,"[-0.20236592  3.05836108 -0.81910189 -0.13634077 -0.53091775 -1.13400476
 -0.13766078  0.57495528  0.01393406 -1.16077075 -0.48998576  1.71396127
 -1.49180064 -0.90134512 -0.40331282 -0.4463647   0.20999942 -0.17123974
 -0.55900488  0.24996359  0.08957091  0.50772848 -0.28230864  0.34582583
  0.86466379  1.96650737 -1.43206276  0.70311659]"
Blood pressure inadequately controlled,0.035690854855458996,0.019912275687657015,"[ 0.10540602  0.36638232 -0.99717185  0.53795016  0.73833003 -0.43031145
  0.01341608 -1.38159256  0.34587755  2.00063166  0.45436071  2.25942122
  0.3232969  -1.24431152 -1.17478265 -1.0438153   0.3479656  -0.67691341
 -1.25350988 -0.48125706  0.19931594  0.48818608 -0.92641991 -0.01833863
  0.58784613  2.05137934 -1.48823839  0.29689688]"
Arthropod bite,0.035725549083756324,0.03215321834187861,"[ 0.70725591  0.11576171 -0.82697431  0.2454622   0.56233835 -0.39685359
  0.2497699  -0.13316181 -0.08729666  0.47246328  3.6362037   0.04068875
  0.27535214 -1.08357373 -0.96059893 -0.95406927  0.75996286 -0.44122053
 -0.36265663 -0.18576346 -0.96444053 -0.14238385 -0.4277518   2.40509077
 -0.23962655 -0.7989684  -0.84651034 -0.61849917]"
Cytomegalovirus infection,0.03572856808538253,0.03222782795939127,"[ 0.12987442  1.13630772 -0.84407133  0.55369064 -0.39207548 -0.7788912
  0.02251999 -0.86730838 -0.02513191  1.45641752 -0.66556895  2.84423788
  0.77680669 -1.0191664   0.04247378 -0.00870994 -1.01479149  0.18942718
 -0.79338079 -0.77630291 -0.84047723  0.79780885 -0.1191968  -0.84668162
  0.5773991  -0.91568384 -0.94757146  2.32804596]"
Product availability issue,0.035791235147669846,0.025958378871104155,"[ 0.47433333 -0.18682114 -0.45880153  0.02422257  2.02340349 -1.19707032
  0.41512665 -0.1948648   0.16742487  1.90942704  0.54108762  2.48458477
 -0.51477831 -1.34312366 -0.20216818 -0.99011713  0.56116529 -1.36358828
  0.19260826 -0.83016677 -1.29542285 -0.14718736 -0.35800374  1.13998954
 -0.20311098  0.96425257 -0.44392993 -1.168471  ]"
Intervertebral disc degeneration,0.03579842111949627,0.0435972562943531,"[ 0.84841106 -0.81033585 -0.7508672  -0.149178    0.31972348 -0.75277936
  0.29039325 -0.14986842  0.22864558  0.43473862  4.30594678  1.43927547
 -0.20836044 -0.50674022 -0.33974385 -0.79498881 -0.05632041  0.8043886
 -0.52990123 -0.60413438 -0.45358915 -0.49892407 -0.0472561   0.25677902
 -0.14874465 -0.69765103 -0.79074673 -0.63817196]"
Osteoporosis,0.03585165147178424,0.026631194999091553,"[-0.13961398  0.08504234 -0.76801029  0.50437112  1.5072946  -1.12548581
 -0.06415834 -0.02597828  0.10752325  1.90121386  2.42432778  2.26528779
 -0.19793173 -0.96712959 -0.61476798 -0.95892495  0.08672299  0.36278461
 -0.93663256 -1.27566589  0.05020018 -0.39085949 -0.3171796  -0.46738248
  0.22488715  0.98004191 -1.02958195 -1.22039466]"
Disorientation,0.03586648175541705,0.02831290325482344,"[ 0.29336549 -1.08045665 -1.13475869  0.23207989 -0.5682024  -1.19187496
  0.3531902  -0.25923584 -0.60070197  0.06623908  1.52932645  0.745833
 -0.29064303 -1.13593436 -0.19733598 -0.86875324  1.35104082 -0.98324524
  0.72075684  0.19750259  1.01974886  0.58925007 -0.84821687  3.15177454
 -1.12864215  0.79103974 -0.85968021  0.10653403]"
Feeling cold,0.03587219009221411,0.026363511516915045,"[ 0.33771113 -0.31139976 -0.76803756  0.48339947  0.52229033 -1.11906374
  0.07196113 -0.41495721 -0.48321519  0.68264946  0.71497649  0.85870198
  0.41042984 -0.9944973  -1.0030543  -0.89987644  1.78580312  0.03220739
  0.26027865 -0.18257216 -0.78210075  0.12385411 -0.88113109  3.41689896
 -0.55705641  1.00114173 -1.18274107 -1.12260079]"
Fistula,0.0359745649922061,0.04004700342026216,"[ 1.09169901 -0.52992697 -0.78163649 -0.46644894  0.42409457 -0.64064941
  0.24202331 -0.07022895  0.06496762 -0.14336091  0.95566188 -0.14998403
 -0.16680188 -0.58067503 -0.82172608 -0.56519671  1.56887045 -0.67515592
 -0.15756634 -0.42770918  0.3926129   0.25952195 -0.66916995  4.12585684
  0.10289186 -0.77605668 -0.85562532 -0.75028159]"
Oedema,0.03605229267863893,0.03205160947585194,"[ 0.35379036 -0.78096071 -0.79822174  0.1350853  -0.76092953 -0.89875557
  0.14391059 -0.56977315 -0.17014559  0.41574069  3.00738297  0.13833258
 -0.02748777 -0.78568696 -0.96195141 -0.34164481  0.93600351 -0.7518171
  0.55753549 -0.83465389 -0.29743012  0.25234144 -0.81319653  2.70273297
 -0.4824225   1.62894993 -0.53020607 -0.46652239]"
Escherichia sepsis,0.03615023003500791,0.034006105853740067,"[-0.86403621  0.54449866 -0.62654313  0.02113542 -0.75602264 -1.05327949
  0.42397284 -0.44356242 -0.10606895  1.62393981  1.81730907  1.08806577
 -0.25624377 -0.75193322 -0.63217969 -1.00281504 -0.61877642 -0.97473573
 -0.56986532  0.01278471 -1.00997078 -0.50544641  0.13815339 -0.22763898
  1.02679909  2.96997084 -0.6795968   1.41208541]"
Alcohol use,0.03615289005068736,0.02667263637676654,"[ 0.32231477 -0.00502005 -0.46106226 -0.29774705  0.47029954 -1.30308909
 -0.14497203 -0.27216464 -0.20477952 -0.13961503 -0.4191074   0.36753308
 -0.1073359  -1.26511457 -0.94199666 -0.60009445  1.78797077  1.3590745
  0.36502428 -0.7972722   0.5580501  -0.19541574 -0.55846534  3.32663712
  0.18394543  1.36860683 -1.32107569 -1.07512882]"
Glossodynia,0.03616400127509149,0.029701010728827092,"[ 0.55066431  1.01421406 -1.16372551 -0.0046038   1.53365321 -1.1128401
  0.63484059 -0.14994751  0.70302488  1.25928076  2.20971922  1.21923338
 -0.79799543 -1.18809466 -1.13354943 -1.10104958  0.71814164 -0.81269467
 -0.61758259 -0.66007387 -1.06865383 -0.06549768 -0.30863064  1.61915001
  0.33274839 -1.08473431 -0.9770332   0.45203633]"
Myopia,0.03617344987323494,0.02972648363717943,"[-0.45984568 -0.04718451 -0.053663   -0.79315323  2.92492597 -1.16154584
  0.25244246 -0.31826634 -0.7166197   1.89625689  0.04993402  1.71042827
  0.52617631 -0.46553372 -0.62325357 -0.75715175  0.16284972  1.640956
 -0.70660875 -0.92287544  0.5476146   0.07081263 -0.45765843 -1.04641566
 -0.55867374  1.02135162 -1.06532418 -0.64997495]"
Body temperature abnormal,0.03618936218003512,0.031481217297051216,"[-0.48803024 -0.64291839 -0.52052203 -0.25994521  0.92037306 -0.41424574
 -0.26613453 -0.40697547 -0.0573521   1.96000464  2.92905447  2.37771544
 -0.06646839 -1.06454261 -0.46473222 -0.83015662  0.20299468  0.86511925
 -1.1333755  -0.60989726 -0.02033788 -0.54808456 -0.43929414 -0.34171653
 -0.0748894   1.06688025 -0.96855009 -0.70397289]"
Feeling drunk,0.03621890357528812,0.028057814175226844,"[ 0.46844078 -0.45263467 -0.6281557   0.12648281  1.12898494 -0.91849706
  0.23497979 -0.57917553 -0.46088404  1.16930291  1.4681607   1.30370634
  2.65404767 -0.98656175 -0.83440973 -1.07159906  1.19675446  1.38177606
 -0.96071219 -1.25441884  0.18396735 -0.032871   -0.67166991  0.45865827
 -0.62765721 -0.11428478 -1.2288059  -0.95292471]"
Blood chloride decreased,0.03623202074731724,0.03106208327144623,"[ 1.08883856 -0.73805289 -0.51893214  0.86472568  0.8627467  -0.56782773
  0.70735987 -0.64261157  0.40421774  1.06548642  1.61384315  3.13184427
 -0.31857888 -0.69577483 -1.11405532 -1.04948981 -0.81566666 -0.41021816
 -0.6247282  -0.52729231 -0.33350894  0.77322461 -0.73560644  1.25779664
 -0.54576124 -1.02508668 -0.96418596 -0.14270585]"
Lung infection,0.03624248079411464,0.030398594572844544,"[-0.26313283  1.90554787 -1.14738797  0.49872573  0.01970491  0.04316367
 -0.34334615  0.19613055  0.23852839 -0.32361737  1.65128531  2.77345863
 -1.18226213 -0.96934785 -0.82760398 -0.64429624 -1.03613769 -1.11879162
  0.22574564 -0.93625175 -0.10228279 -0.24976075 -0.1881946   0.33126082
  1.76389856  0.9522211  -0.99840288 -0.2688546 ]"
Photopsia,0.036288423093489584,0.03713041393298584,"[ 0.7994244  -0.4624565  -0.58494476 -0.14306795 -0.46869092 -0.54012693
  0.33993889 -0.42127285 -0.10690766 -0.5738544   1.46606218 -0.14617596
 -0.71305407 -0.61847088 -0.965789   -0.1211232   1.25233218 -0.44093914
  0.52685438 -0.90204848  0.90713419  0.38374553 -0.49045141  4.01477459
 -0.18420968 -0.76718498 -0.89674238 -0.14275519]"
Inadequate analgesia,0.03629540602025595,0.036553486194516635,"[ 0.88130985  0.72351794 -0.97699807  0.23011213 -0.79603219 -0.38956862
 -0.41071193 -0.17938465  0.89644889 -0.28120911  3.86709035  1.74313855
 -0.73999268 -0.71961883 -0.77274626 -0.68939121 -0.39114232  0.67328944
 -0.48623695 -0.78981609 -0.6695957   0.03057913 -0.161006    0.37570956
  0.75887129 -0.49215151 -0.73892029 -0.4955447 ]"
Brain neoplasm malignant,0.03633487823518568,0.03515852163965581,"[ 0.75349203 -0.22738001 -0.88429474  0.45084036 -0.01752045 -1.02098735
  0.47319962 -0.65105513 -0.03040611  0.36331885 -1.00222651  1.35489857
  0.98916369 -0.76828084 -0.57391364 -0.72724127  1.36122665 -1.01269806
 -0.32847334 -0.41995753 -0.93486244  0.20528605 -0.427142    3.38500228
 -0.37155046 -0.48683888 -0.96267518  1.51107585]"
Emphysema,0.03634780455909166,0.02804127007952462,"[ 0.54179642  0.09881041 -0.69992058 -0.1168185   1.12534045 -1.07239332
 -0.25011906 -0.21428157 -0.52578297  0.20009663 -0.79058643  0.52486159
 -0.59004556 -0.11015805 -1.18061762 -0.27522026  1.60731775  0.49637089
 -0.34059116 -0.90535658  0.00604359 -0.34747626 -0.72804372  3.13705504
  0.29893377  2.23480708 -0.9514375  -1.17258449]"
Lyme disease,0.036353680362252686,0.028693369149682166,"[ 0.16742081 -0.72920149 -1.04523733 -0.41603968  2.08565846 -0.40594272
  0.56199737  0.61199414  0.32997188  1.69310323  3.07447519  0.93752861
 -0.162672   -0.50250534 -0.66891857 -1.04347278  0.49718129 -0.57099216
 -0.67998965 -0.27101787 -1.13268641 -0.82066671 -0.08235181  0.48962136
 -0.35655778 -0.86735572 -1.18796411  0.49461978]"
Rubber sensitivity,0.03636069147610242,0.03001439366647601,"[ 1.26327676  1.30956045 -0.82415692 -0.39795857  3.15513144 -0.36886391
  0.83093788  0.48843883  0.57824738  0.03814437 -0.48765469 -1.20271072
 -0.64736807 -0.52672604 -1.04988103 -1.20350035  0.32703809 -0.71841103
 -0.95666221  0.03184313 -0.61876185 -0.64741433  1.02373234  0.37736352
 -0.07305264 -0.80323985 -0.62641178  1.72905982]"
Blood creatinine decreased,0.03636636525300193,0.03840231544181478,"[-0.10427922 -0.58351809 -0.68394933 -0.07281561 -0.93455655 -0.44725721
 -0.47805493 -0.09638955 -0.07775763 -0.23701634  2.59753124  2.64756491
  2.81148728 -0.32819337 -0.19814806 -0.81545501  0.2387291   0.84850776
 -0.46855121 -0.78887423 -0.22233885  0.18547346 -0.06150227 -0.69316829
 -0.37799001 -0.54007704 -0.35860318 -0.76079773]"
Blood disorder,0.03638867070875843,0.027851623272278407,"[ 1.98662845e-01  4.55956354e-01 -1.29390322e+00  3.20424587e-01
 -8.99986601e-01 -1.02630257e+00 -3.23074382e-01 -2.84711144e-01
  3.30449380e-01 -2.66792109e-01 -6.65929314e-01  1.19238774e+00
  6.25415082e-01 -1.20835656e+00 -1.29411361e+00 -2.26681793e-01
  1.29294181e+00 -1.13173291e+00  1.86869411e-01  1.18150641e+00
 -2.56898262e-03  9.68132018e-01 -6.41341491e-01  3.20717238e+00
  3.04726045e-01  7.32327128e-01 -1.14675244e+00 -5.84724057e-01]"
Lymphadenopathy,0.036391598915686794,0.025762734992450454,"[ 0.88115547  0.85847686 -1.1641547   0.29820148  0.97558483 -1.31119224
  1.02354218 -0.60921204  1.06044958  1.42523895  0.34757962  1.74767857
 -1.39018791 -1.2580593  -1.14803174 -0.98766775  0.33126945 -0.93600904
 -0.60261813 -0.56804386 -0.6019657  -0.25165467 -0.03783869  2.09291479
  0.22327416  0.32560714 -1.34081231  0.61647496]"
Gingival disorder,0.03640403648156442,0.029759282722662338,"[ 1.17257814  0.12802294 -0.98698586 -0.38580356 -0.31952045 -0.935039
  0.38753327 -0.55619125  0.3931768  -0.7730249   1.08887678  0.09673789
 -0.97816992 -0.4431754  -0.58576534 -0.84056356  1.35716772 -0.84193352
  0.52847306  0.03934981  0.27452294  0.27990546 -0.63124283  3.85840308
  0.48076917 -0.43307025 -1.05126238 -0.32376883]"
Hyponatraemia,0.03642591652126736,0.02581508835645862,"[ 0.13490086 -0.4566805  -1.14807691 -0.13670037 -0.50900453 -0.79162989
 -0.23232643 -0.68805191 -0.08733767 -1.03242083  1.24329969  1.44914108
 -0.22325559 -1.20548366 -0.49570846 -1.35359497  0.29702244  0.61487161
  1.08824838 -0.26546124  0.84479799  1.05315501 -1.04145303  3.23603104
 -0.32337247  0.57266997 -0.99372253  0.45014293]"
Ocular hyperaemia,0.03648384988180691,0.02588423158407847,"[-0.03302026 -0.47101028 -0.77206201  0.55340548  1.39596485 -0.94018041
 -0.70616175 -0.78586866  0.04745329  2.29615722  0.55370263  0.95618599
 -0.12627618 -0.8744806  -0.85529377 -0.511746    0.36181754 -0.68475258
 -1.06174445 -0.62754428  0.07688249 -0.04178506 -0.16328034  1.16211196
  0.44689586  2.91845697 -0.74124322 -1.3725844 ]"
Oedema peripheral,0.03660679623943441,0.031058967701748298,"[ 0.32282536 -0.09161833 -1.118021    0.19312482 -0.91344879 -1.08102986
  0.10765451 -0.35186315 -0.30078348 -0.0648633   2.94323397  1.48587066
  0.1474505  -1.03120045 -0.95334151 -0.90430243  0.54433449 -0.54947823
  0.67534501 -0.81347211 -0.11951715  0.50530756 -0.52235608  2.50494787
 -0.02990227  0.96655647 -0.69531252 -0.85614056]"
