pt,mean_mae_rf,std_mae_rf,z_mae_rf
Urinary retention,0.03521517302573203,0.03743147416278982,"[ 0.31865387 -0.04059474 -0.41311812  0.15742066 -0.34342555 -0.73558454
  0.56451377 -0.42501011  0.05564738 -0.37688905 -0.91977205 -0.4440926
 -0.42086174 -0.0198529   0.53243306 -0.47783265 -0.21593239 -0.5397816
 -0.71180056 -0.24773654  1.09190953 -0.10060778 -0.43275373  4.60806565
 -0.0676974  -0.79227889 -0.26211755  0.65909655]"
Diverticulum,0.03524413388543823,0.03455736290512419,"[-2.12562029e-01 -5.06129786e-01 -8.17171815e-01 -2.19551737e-01
 -4.78170952e-01 -4.50212118e-01 -4.25748138e-01 -1.21695818e-01
  2.13810191e-01  2.59243296e-01  4.52296549e+00 -1.00938880e+00
  6.24081117e-04 -6.70387936e-01  1.22943980e-01 -9.02421296e-02
  7.75108748e-02 -2.71974551e-01  1.26438834e-01  9.51224439e-01
 -4.13141700e-02  8.77832500e-01 -6.00490851e-01 -3.94294450e-01
  3.29140381e-01  5.87759596e-01 -8.52120358e-01 -9.08038026e-01]"
Disturbance in attention,0.03527435809751787,0.027237016143011165,"[ 0.4414092  -0.20382692  0.06569282 -0.53157172  2.03692215 -1.23649768
 -0.28585467 -0.61323327  0.64611238  1.02073018  2.05797838  0.43866274
 -1.27165243 -0.80731678 -0.307094   -0.89849942  0.03474932  0.16255148
 -1.04680851 -1.27110314  0.42950786 -0.20089736 -0.80878157  1.00608236
  0.09370676 -0.18258759 -1.235216    2.46683543]"
Tachycardia,0.035397770219198786,0.022716757737924188,"[ 0.44640835  1.58979449 -0.54981976 -0.03106123 -0.50164933 -1.22314716
 -0.89971709 -0.54929042  0.31354264  0.08539476 -1.04634578  0.86617928
 -0.2555037  -1.52063929 -0.24862221 -0.45983104 -0.19992243  0.36647719
  0.50093093 -0.18668879  1.58450104 -0.42013013 -0.80919902  2.68871562
  0.62585645 -0.63927914 -1.43170926  1.90475502]"
Akathisia,0.03540839947089946,0.024753797303481317,"[-0.55226571 -0.87042916 -0.78746309  1.13750192  0.0241473   0.40635665
 -0.71950268 -0.73461708 -0.01097464  0.01229501 -1.05810863  0.61763197
  1.18947804 -0.98036192  0.45996382 -0.92110044  0.6088243  -1.2567705
 -0.23094889 -0.34675343 -0.24932538  0.53858042 -0.0817622   3.61985103
 -0.62588042 -0.25073896 -0.53138827  1.59376093]"
Anuria,0.035426478283621124,0.03658236582984065,"[-0.17361881 -0.21617419 -0.65299267  0.12176561 -0.8319756  -0.94337057
 -0.26248446 -0.83322723  0.27571596 -0.32381427  0.77386426  3.34220673
  0.3683365  -0.52532652 -0.04470103 -0.4201897  -0.86827284 -0.48277114
 -0.10728248 -0.08350153 -0.10352759 -0.06222384 -0.33883382  0.92656298
 -0.48402277 -0.8795375  -0.25747794  3.08687444]"
Photophobia,0.03542684167684167,0.04171564029673677,"[-0.0877479   0.55423258 -0.3882494   0.30495292 -0.50776705 -0.54703713
  0.5815509  -0.43947125 -0.57777024  0.26568284 -0.58118503  1.04425491
 -0.66313998 -0.8236351  -0.84241644 -0.32678319 -0.0877479  -0.79290199
 -0.30970924 -0.75192452 -0.78265762  0.33227124 -0.26019479  4.07658824
  0.56106216 -0.30800184 -0.44971562  1.80746043]"
Bone density abnormal,0.035428814382896,0.03460614388040623,"[ 1.29581888 -0.62570693 -0.74856664  0.25396856 -0.85668318 -0.66993643
 -0.03106595  0.00333476  0.29328367  2.85859434  1.17295917  0.34242755
 -0.61096377 -0.8075393  -0.094953   -0.92057023 -0.0556379  -0.19815516
 -0.66993643 -0.54707672  0.40140021 -0.83211124 -0.28661414  3.11905692
 -0.52250478 -0.8075393  -0.27678537 -0.1784976 ]"
Dyspepsia,0.0354440678537704,0.031215905893212253,"[-0.32587827  0.39407624 -0.83994242  0.4073107   0.96675014 -0.78662646
 -0.23059017 -0.3850552   0.75499881 -0.21659946 -0.51475289  0.25360192
 -0.17443826 -0.35234718 -0.47883079 -0.57884548  0.06529449  0.52982396
 -0.79929373 -1.05074843 -0.05022342 -0.18011017 -0.62100668  4.34928849
  0.69865783 -0.46351663 -0.99497464  0.62397768]"
Lactic acidosis,0.0354861111111111,0.03615281436557917,"[-0.47291539 -0.12562415 -0.70649179  0.08182858 -0.4129846  -0.60891218
 -0.65040272 -0.58739856 -0.07107177 -0.18171322 -0.78870454 -0.06338833
 -0.14560108 -0.64348763  0.4306565  -0.67191634 -0.60122874  1.63388233
  1.03687947  0.5651166  -0.89396759  0.02804454 -0.79024123  1.01920757
  0.93238477 -0.73261547 -0.53284618  3.95351117]"
Catheter placement,0.03549107142857142,0.02649462618165902,"[ 0.81925663 -0.98928621 -0.27444714 -0.4603053   1.09089548 -0.71764737
  0.31172089 -0.30304071 -0.10288577 -0.71049898  1.95585076 -1.02502817
  1.37683111 -0.55323438 -1.13225403 -0.16722128  1.16237939  0.50472744
 -0.48175047 -1.04647334  1.20526973 -0.17436967 -1.08221529  1.42686984
 -0.39596978 -1.29666701 -1.08936368  2.1488573 ]"
Sexual dysfunction,0.035558554817275725,0.0370723506702975,"[-0.01715764 -0.91420931 -0.27069497 -0.07832026 -0.0385907  -0.92257343
  0.30904296 -0.46986554 -0.113345    0.22435627 -0.93982442  2.22860807
 -0.91368655 -0.68315055  0.06177872  0.12712339 -0.64969408  0.20762803
  0.20815079 -0.86820666  0.29283748 -0.1096857  -0.69987878  3.84026907
  0.14646542 -0.80599853 -0.3010149   1.14963683]"
Failure to thrive,0.035625306823760416,0.023729620895607272,"[ 0.74334512 -0.88583361 -0.67585058 -0.01693829 -0.42966357 -1.13564102
 -1.18270618 -0.65774859 -0.04228107  0.73610433  0.20028554  1.72447276
 -0.44776555 -1.15374301 -0.19071735 -0.53465509 -0.11830941  2.28925473
 -0.44414516 -0.01693829  0.5188805  -0.9003152  -0.06762385  3.19073363
 -0.58172025  0.56232526 -0.24140291 -0.24140291]"
Hypotension,0.03563614792996236,0.04614278100319659,"[ 3.26354629e-02  4.77934429e+00 -3.45256777e-01 -3.25397109e-01
 -3.53386828e-01 -6.32849590e-01 -2.66562843e-01 -4.11103987e-01
  4.94062430e-01 -1.03155015e-01 -4.17496318e-01 -4.33570237e-01
 -3.28376059e-01 -6.04611625e-01 -5.61913339e-01 -3.38988569e-01
 -5.28400150e-01 -6.91807978e-01 -1.62246392e-03  3.10839263e-02
  9.91653497e-02  2.03056236e-01 -3.01627569e-01  1.80652049e-01
  9.39105171e-01  5.95843227e-01 -6.88766967e-01 -2.00547180e-02]"
Impaired gastric emptying,0.03563685636856365,0.02172356490198693,"[ 0.63934667  0.41167688 -0.13722563  0.81555685  0.820235   -1.33171233
 -0.07329096 -0.60036212 -0.22611041  0.82335376  3.12500177  1.15238339
 -1.35978121 -0.41479564 -0.82491314 -0.99488579  0.80152241 -0.78904735
  0.32902963 -0.99332641 -0.94810433 -0.41479564 -0.87637275  0.5145961
  0.05301899  1.06037984 -1.43463155  0.87325399]"
Lip swelling,0.03565270935960589,0.035609211765955065,"[ 0.21588193  2.1445447  -0.49425332  0.13376067  0.60227905 -0.92052434
 -0.42874619 -0.68460374 -0.47241761 -0.34425149  0.0881905  -0.81182048
  1.41779532 -0.93191688 -0.39646731 -0.43776529 -0.40691048 -0.72400295
  0.0212593  -0.44203749 -0.26307961  0.75085681 -0.57542519  3.63127169
  0.70196381 -0.97748706 -0.66229334  0.266199  ]"
Fistula,0.0356642657062825,0.034711048568677474,"[-0.27293297 -0.55335934 -0.81764607  0.08617419  0.54615414 -0.6239703
 -0.13776342  0.3282689  -0.03083826  0.45536863  0.06196472 -0.54327206
 -0.80755879 -0.25881078  0.05389489 -0.43836436  0.04582507 -0.61186557
 -0.06916992 -0.39196287  0.53404941  0.19511681 -0.33749156  4.69807847
  0.30204198 -0.70063363 -0.99921711  0.28791978]"
Multiple organ dysfunction syndrome,0.03567133038782522,0.041503060545574295,"[-0.701133    1.9794957  -0.83050697 -0.26229649 -0.63178855 -0.71044793
 -0.28092634 -0.5883189  -0.40719534 -0.32853596 -0.70630796 -0.07703296
 -0.14534242 -0.78807231 -0.61729867 -0.34095586 -0.53863929 -0.77461742
  0.19620487  0.28314418  0.4942825   0.25209443 -0.52414941  3.7172469
  1.80665208  0.68058102 -0.54484924  0.38871334]"
Extrapyramidal disorder,0.03569072986881206,0.020806901313145096,"[ 0.06958165 -1.35322809 -1.38614657  1.52226186 -1.13742918 -0.11634679
 -0.36018736  0.21649559 -0.55586942  0.60542131 -1.55988297  0.13724741
 -0.10049715 -1.51172446 -0.0791611  -0.47357323  0.4755762   0.81939141
 -0.11268918 -0.41688029  2.55309787  0.15126824 -0.56623264  0.72368398
 -0.02307777  1.01934068 -0.72168101  2.181241  ]"
Hyperphagia,0.0357221177944862,0.03307921793264752,"[-0.09210252 -0.71195955 -0.84123455  0.02722825  1.80061603 -0.92078839
 -0.46998328 -0.9439916  -0.4567243   0.82608144  2.0956282  -1.0202307
  2.54974806 -0.94067685 -0.18491533 -0.6622384   0.09020838 -0.79814288
 -0.85117878  0.29240773 -0.80808711  0.03054299 -0.72190378  1.61830513
  0.39847952  1.31334873 -0.12524995 -0.49318648]"
Angina pectoris,0.035722592466013496,0.022937783913805965,"[ 0.1244219   2.83730553 -0.30261681 -0.23337512 -1.06398569 -1.41888557
 -0.10995688 -0.31826138  0.14209446  0.09863733 -0.72270238  1.20302781
 -0.81946692 -0.81801835 -1.02400514 -0.75630923  0.04504021  0.01722765
  0.26667156 -0.03492091 -0.79107493  0.53204975 -0.51990245  0.90317363
  0.68328056  2.11070235 -1.5278181   1.49766713]"
Poisoning,0.03572940287226001,0.027232741258559283,"[ 0.50070892  0.84459936 -0.28033038  0.10921783 -1.01862624 -1.26731537
 -0.14141419 -0.62422082  0.2384196  -0.5426197   0.03733113 -1.02834066
 -0.32210239 -0.09284209 -0.13364265 -0.15307149 -1.10897034  3.06142982
 -0.49210472 -1.29743007  0.77854131 -0.13072833 -0.26284443  2.01227255
  0.56385265 -0.73690809 -0.49987626  1.98701506]"
Blood sodium increased,0.03573858114674439,0.023639224812273735,"[-0.15210837 -0.8427626  -0.17369132 -0.35354919 -0.15210837 -0.33196624
 -0.34635487 -0.6485161   0.20760737  1.33711481  1.81193959  2.58173129
  1.15006262 -1.38233622 -0.15210837 -1.29600444  0.66084921 -1.44708505
 -0.2600231   0.32991073 -0.47585254 -0.99384322 -1.10895225 -0.54060138
  0.12127559  1.59611015 -0.38952076  1.25078303]"
Hypophosphataemia,0.035758486562942005,0.029868974498629464,"[ 0.27791109  1.91321613  0.07349796  0.34420724  1.10108829 -0.74967923
 -0.9706664   0.74750882 -0.02594626 -0.11434113 -0.24969577 -0.35742701
 -0.73034286 -1.17231719 -0.40162445 -0.82150006 -0.27731916 -0.81045071
 -1.01486384 -0.6005129  -0.66128437  0.04863691 -0.7331052   2.83031288
  1.80272255  1.59830942 -0.9982898  -0.04804498]"
Prostatomegaly,0.0357607886904762,0.02904159227277042,"[-0.4243324   0.9386553  -0.32569514 -0.5319367  -0.13738762  0.02401882
 -0.85474958 -0.92648577 -0.28982704  0.08678799  1.76362155  3.77223502
 -1.06995816  0.73241374  0.07782096 -0.55883777 -0.71127719 -1.16859543
  0.11368906 -0.39743133 -0.60367289  0.52617218  0.40063384 -0.31672811
  1.35113843 -0.44226645 -0.4243324  -0.60367289]"
Drug level increased,0.035764099071832124,0.03328088305791932,"[ 1.32794456e-01 -6.33771912e-01 -6.82047026e-01  8.90342396e-01
 -7.70109322e-01 -6.66132154e-01 -2.43857531e-01 -2.01948367e-01
 -5.06983427e-01 -2.37491582e-01 -7.76475271e-01  5.64618001e-01
  4.76025210e-01 -8.04061050e-01 -3.55792136e-01 -5.15471359e-01
 -1.10172601e-01  1.23150801e-03 -2.16271752e-01 -6.44912323e-01
  8.29278545e-02 -2.51814968e-01 -4.50220381e-01  4.08710982e+00
 -1.66405151e-01  2.41546086e-01 -4.63482775e-01  2.22082575e+00]"
Suicidal ideation,0.03577214045668677,0.029040245804922007,"[ 0.60981822 -0.94042447 -0.34725118 -0.51929946  1.09549523 -0.51622556
 -0.05269875 -0.53385531 -0.92550699  0.89243667  1.34204051  0.40847743
  0.78973208 -0.75083685 -0.86285357 -0.78103344  0.14981736 -0.76295165
 -0.13370519 -1.10487839 -0.4309699   0.20017516 -0.88599826  3.24108102
  0.07839427 -0.39308853 -0.89476793  2.02887749]"
Weight increased,0.03577622073452097,0.024624867124172844,"[ 0.08035012  0.23934161 -0.53129     0.11448693  1.7138096  -0.84497228
 -0.8097603  -0.87682434  0.42709403  0.59052062  1.13912861  1.28051411
  0.42575006 -1.30219041 -1.10261107 -1.15489144 -0.54889599  0.31729179
 -1.00208221 -0.19825457 -0.08657078 -0.43438986 -0.73167572  2.87889601
  1.26223614 -0.66770282 -1.12559293  0.94828507]"
Cardio-respiratory arrest,0.03579763937778087,0.02394444437956814,"[ 0.0218086   0.51527964 -0.32222869 -0.29302118  3.2934741  -1.34517073
 -0.77154885 -0.80788842  0.31846858  0.2973271  -0.4892379   0.6660719
  0.71820391 -1.41003857 -0.02115361 -1.18733132  0.53268528 -1.1059918
 -0.81960539 -0.0409366   0.27049695 -0.46274737 -0.79319976  1.25760885
  0.88623199  1.74870255 -0.56862459 -0.08763466]"
Bone neoplasm,0.035809948979591825,0.024667786505172606,"[ 0.02025211 -0.51061182  0.34600953 -0.80017396  0.88893855 -0.47441655
 -0.00387806 -0.54680708 -0.9811503  -0.19691949 -0.14865914  3.25369605
 -1.01734557 -1.0897361   0.23742372 -0.0762686  -0.11246387  1.21469596
 -0.25724494 -0.11246387 -0.93288994 -1.23451718 -0.93288994  2.19196819
 -0.36583074  0.52698587 -0.1848544   1.29915158]"
Suicide attempt,0.03581545932820719,0.03327726401013365,"[ 0.18777369 -0.81722179  0.34892768  0.64356871 -0.75940499 -1.01845736
 -0.21505214 -0.67498537 -0.44099878 -0.23184148 -0.59742337  1.18425628
 -0.66647247 -0.74214272 -0.48711033 -0.60948331  0.23400349 -0.18726697
  0.71285428 -0.26435604  0.50748049  0.20929242 -0.58961987  3.6086601
 -0.64353493 -0.16480237 -0.87078214  2.34413931]"
Chronic sinusitis,0.03581762566137565,0.03147344474353899,"[ 0.20055015  0.59403295  0.09574398 -0.26096473 -1.09941407 -0.84015671
 -0.4043837   0.01300227 -0.14328763  0.07551823  1.27067627  0.39545284
 -0.86222116 -0.58641546 -0.46506095 -0.31060976  0.77974212  4.16847486
  0.12516325 -0.78499557 -0.89899526 -0.21499711 -0.20580359 -0.3289968
  0.15825994 -0.99093049 -0.6029638   1.1235799 ]"
Bacteraemia,0.03582472297094936,0.031168444329097874,"[-0.37756518  2.76690956 -1.13425696 -0.32207445 -1.00141551 -1.14939079
 -0.74918492 -0.57766811  0.04870453 -0.83746563 -0.06984385  0.89031394
 -0.30778138 -0.80215334 -0.75086646 -0.59027964  0.03272992  0.08822065
  0.37071892 -0.18334762  0.49515268  0.26814514 -0.8837079   1.74033104
  1.4519474   2.29187527 -0.86521099  0.15716368]"
Deafness,0.03585902940411135,0.023150933308571913,"[ 0.04367156  0.54197226 -0.56215719  0.13349682  1.74904014 -1.49319271
  0.06334132 -0.99620332  0.60360419  0.36953399  0.33347276  0.88881578
 -0.84146784 -1.14569353 -0.88080737 -0.86376024  0.09612427 -0.0461537
 -0.29071444 -1.12930206  0.21610983  0.01482257 -0.84081218  3.09379638
  1.04223994 -0.19236561 -1.24141972  1.33400811]"
Blood disorder,0.035860437925170054,0.024613139597370815,"[ 0.17090572 -0.0920926  -0.95363881  0.99013036 -0.56065282 -0.84783489
 -0.20091949 -0.25079848  0.18904354 -0.54856094 -0.83574301 -0.30974638
  0.34170348 -0.39438951 -0.03012173 -0.80097886  0.37797911 -1.37080855
  1.33474885  0.36588723  0.14823345  0.81177518 -1.27256205  3.35258076
  1.71413148  0.50494381 -1.43580239 -0.39741248]"
Biliary tract disorder,0.03587018140589567,0.02482625514431689,"[-0.03824767 -0.13415229 -0.72556406 -0.246041    2.48724046 -0.46981843
 -0.96532559 -0.48580253 -0.56572304  0.08962514  1.35236921  2.91881121
 -0.90138919 -0.50178663  0.80890974 -0.29399331 -0.07021588 -0.2300569
 -0.2780092  -1.38091225  0.36135488  0.20151386 -0.43785023 -1.18910302
 -0.19808869  1.62409894 -0.90138919  0.16954565]"
Viral infection,0.03588210614642331,0.027885285098250067,"[ 0.13240135  0.40754792 -0.12036487  0.71429026  1.29881215 -0.18092344
 -0.42974019 -0.76544533 -0.41130932  0.48785385 -0.48108333  2.82462491
 -1.07482065 -0.75754638 -0.10456698 -0.89972738 -0.17960695 -0.38497951
 -0.3428518  -1.10773292 -0.1730245  -0.75359691 -0.13221328  2.4704889
  0.7090243   1.5186661  -1.22885007 -1.03532593]"
Blood creatinine decreased,0.035883084577114414,0.036889778354293384,"[ 0.81424489 -0.26130012  0.02191549 -0.27141496 -0.8648191  -0.83110296
 -0.7704139  -0.63554932  0.15678007  0.38942147  2.64165992  1.81898599
  3.174375   -0.69961     0.30850272 -0.75018421  0.13655038 -0.38604985
  0.17363814 -0.47371183 -0.31187434 -0.41302277 -0.34221887 -0.44673891
 -0.81087327 -0.71309645  0.2579285  -0.91202171]"
Haemorrhoidal haemorrhage,0.03588579499596447,0.042771429563747736,"[ 0.11204141 -0.77627004 -0.32385863  0.02618231 -0.51539047 -0.37009045
 -0.83901322 -0.15874498  0.15827323 -0.34697454  0.85175056  4.29271905
 -0.10921089 -0.83901322 -0.09600179 -0.21488362 -0.33376545  0.70645055
  0.34980506 -0.20167453 -0.63097002 -0.74985185 -0.56822684  1.89196656
 -0.27102226 -0.39981091 -0.34037    -0.30404499]"
Clostridium difficile infection,0.03591477660523966,0.027847049362513542,"[-0.79249919  2.59860314 -1.23527593  0.36426329  1.07461971 -0.04947891
 -0.69846687 -0.32431723 -0.13130352  0.36459323 -0.2867043   0.49227922
 -0.82582293 -1.06502794 -0.50776273 -0.32167773 -0.9881524  -1.04226223
  0.01815837 -0.21510777  0.06237006  0.39758702 -0.43055725  3.0258728
  1.02182964  0.44971722 -1.26596016  0.3104834 ]"
Pseudomonas infection,0.03600067385444742,0.03649808332576903,"[ 2.37092291e-01 -8.44208567e-01  1.16469088e-01 -4.17719384e-01
 -7.58049136e-01 -8.70056396e-01 -5.98654189e-01 -3.83255611e-01
  5.18495147e-02 -1.67857034e-01  8.83288023e-01  4.35551309e+00
 -7.53741164e-01 -6.67581733e-01  6.04654578e-02 -5.64190416e-01
 -2.97096180e-01 -9.03135463e-02  3.06019836e-01  5.38650299e-01
 -4.69415042e-01 -6.93429563e-01 -7.88204937e-01 -4.15411542e-03
  1.12161116e-01  6.80813360e-01 -2.88480237e-01  1.31408518e+00]"
Intra-abdominal fluid collection,0.03601190476190476,0.039672116686706144,"[ 0.35259261 -0.65567222 -0.40360601 -0.40360601 -0.27757291 -0.90773843
 -0.90773843 -0.65567222 -0.90773843 -0.1515398   2.36912227  2.62118848
  0.77270296 -0.65567222  0.73069192 -0.1515398   0.47862572  0.52063675
  0.22655951 -0.40360601 -0.65567222 -0.90773843 -0.90773843  2.36912227
 -0.90773843 -0.40360601  0.47862572 -0.65567222]"
Device infusion issue,0.03607142857142857,0.03415123492368612,"[-0.29978697  0.21263959 -0.56820088 -0.21844942  1.33509778 -0.73900974
 -1.05622618  0.78200244 -0.49499709  1.33509778 -0.12897811  0.10690078
 -0.38925827 -0.0232393  -0.59260215 -1.00742365  1.31883027 -0.73900974
 -0.86101606 -0.12897811 -0.95862112 -0.6007359  -0.73900974  2.33554965
  1.56284292  2.3436834  -0.95862112 -0.82848104]"
Apathy,0.036077877601850196,0.030586606323976712,"[ 0.19764893 -0.96323409 -0.54556728  0.02376246  0.43243807 -0.87230419
  0.86944446 -0.35895741 -0.68077461  0.76528222  2.88686677 -0.44174433
 -0.56066571  0.19934539 -0.84872349 -0.67161376  0.72032621 -0.55846032
  0.04734317 -0.97493962 -0.42461015  0.13148725 -0.74252551  2.25256287
 -0.03120262 -0.88350078 -1.04551208  2.07782817]"
Hypothermia,0.0360866316223459,0.031769918157281654,"[ 0.96822441 -0.01512661 -0.36032142 -0.04578536  0.23922747 -0.69643216
 -0.60445591 -0.66690892  0.54695048  3.55832102 -0.58855878  0.03710682
 -0.44889114 -0.58969429  0.1699614  -0.74412355  0.11432145  2.76914209
 -0.1377616  -0.70551623 -0.73390396 -0.58628776 -0.85880998  0.61621654
 -0.46365276  0.32211964 -0.4443491  -0.65101179]"
Facial bones fracture,0.03616780045351472,0.030964798001857037,"[ 0.77990691  1.08533993  0.03661535 -0.37774834  0.65602498 -0.41833035
 -0.81987866 -0.92880932  0.29719457  0.56845327  1.03835024  0.65388909
 -0.61269682 -1.11463221 -0.75153001 -0.94376059  0.47874567 -0.63832756
  0.01952819 -0.64900704 -1.03987588 -0.15775112 -0.53366869  1.0533015
  0.34845606 -1.03346819 -0.69813263  3.70181166]"
Dyskinesia,0.03619785321746662,0.025723510584700536,"[-0.28797862 -0.26385214  0.55129139  1.06439349  0.69918119 -0.19220938
 -0.59665023 -0.08852077 -0.15150746  0.6498232   0.32586535  2.06591869
 -1.30718429 -0.88009033 -0.29331959 -0.32352374 -0.1032545  -0.95781075
 -0.37325007 -0.73072716  0.39990233 -0.51598307 -1.06960291  3.58128266
 -0.61451488  0.35220189 -1.20717911  0.26729878]"
Product dispensing issue,0.03625372023809524,0.0286019480146414,"[ 0.02536353 -0.50271821 -0.46629878  0.11641211 -0.26599191 -0.7212348
 -0.93975138 -0.70302508 -0.55734736  0.11641211  0.82659101  3.81298434
 -0.42987935 -0.77586395  0.31671898 -0.26599191  0.48060642  0.2256704
 -0.2477822   0.42597727 -1.26752626 -0.97617082 -0.7212348   1.02689788
 -0.19315305  2.06485166 -0.17494334 -0.22957248]"
Ventricular tachycardia,0.0362706043956044,0.0366166547070568,"[ 0.18062849  0.69706716 -0.17650198 -0.3235557   3.00265945 -0.98004554
  0.24190087 -0.54413629  0.1281093   1.63540996 -0.85750077 -0.96604042
 -0.67718489 -0.60540867 -0.78572455 -0.7174496   0.07559012 -0.62991763
 -0.32880762  0.04057732 -0.78047263 -0.56339332 -0.30429867  1.63891124
  0.77584594 -0.44434983 -0.92752635  2.19561462]"
