pt,mean_mae_rf,std_mae_rf,z_mae_rf
Poor venous access,0.4344095580167377,0.2962657755814526,"[ 0.5992308   2.11172238  0.25090378  0.96016951 -1.30220754 -0.61824645
 -0.83562854  0.42291741 -0.17265149 -1.0156113   0.58224847  2.04845964
 -1.38212227 -0.89650004 -0.56530948 -0.5296899   0.32542924 -0.54216465
  0.46176508  0.39639926 -1.05264655 -0.47486205 -0.47154605 -0.27262003
  1.28108569  2.17439604 -1.22199241 -0.26092855]"
Carcinoembryonic antigen increased,0.43457182836031016,0.47174114011056456,"[-0.26363087 -0.60476474 -0.21987475  0.03095816 -0.51661647 -0.22259287
 -0.13474848 -0.19203629 -0.53026773  0.84784976  0.29495742  1.91190878
 -0.64373966 -0.60608086 -0.7004839  -0.47413851 -0.7749791   1.71194932
 -0.15490181 -0.30678609 -0.51694823 -0.2508927  -0.35499128  0.27416519
 -0.58930945 -0.76466639 -0.21724624  3.9679078 ]"
Orchitis,0.4355089278436507,0.4345669158658483,"[-0.23429462  4.07586211 -0.33766571 -0.04203843 -0.57136047 -0.81326425
 -0.82428382  0.00665778 -0.43355514  0.98531644  0.71877031  0.71267794
  1.0798382  -0.91633739 -0.68953882 -0.51644385  0.86361955  0.89820611
  0.05661167 -0.22189475 -1.0021677  -0.41338752 -0.42248052 -0.84018026
 -0.59306753 -0.63397164 -0.25715659  0.3655289 ]"
Coccydynia,0.4359275446911918,0.45496512905555214,"[ 0.63931664 -0.67683105 -0.47825369  0.03468092 -0.70179272 -0.91596191
  0.57179372 -0.43134738 -0.58951169 -0.04549605  0.15561991  1.27201615
 -0.43023243  0.07643337 -0.55329358 -0.84737627 -0.440737    2.89151586
 -0.36547881 -0.50894731 -0.64832292 -0.39925522  0.02386525  3.40845624
  0.29777728 -0.53509557 -0.33714261 -0.46639912]"
Blood culture positive,0.4365284152300713,0.7148614266142354,"[-0.38223353 -0.29402378 -0.39904704  0.00472434 -0.09289608 -0.43987081
 -0.43752316 -0.29455967 -0.4042337   0.06195379 -0.48629931 -0.19565553
 -0.13428797  0.06279595 -0.5089642  -0.55357289  0.30313849 -0.4445183
 -0.536967    0.24634393 -0.27090626 -0.45803006 -0.50429922  4.65376613
  0.97502006  1.39295578 -0.40271754 -0.46009241]"
Uterine disorder,0.4374631246721967,0.31590292609541315,"[ 0.54242732 -0.36920458 -0.0824828  -0.6162938  -1.22543324 -0.91333908
 -0.02335752  0.61723249  0.736953    1.98704016  2.22424001  1.891592
 -1.27969935 -0.81194939 -0.10998953 -0.57781477  0.35185636 -1.02098667
 -0.17232521 -0.32400033  0.89937042 -0.68328017 -0.48494025  1.77996371
 -0.09811384  0.11812063 -1.05999107 -1.2955945 ]"
Calculus bladder,0.43778215435938395,0.45640208762880186,"[-0.1539371  -0.59001976  0.20041318 -0.15950541  1.73841895 -0.95920279
 -0.47159492 -0.65791573 -0.65425987  0.50651785  3.21291907  2.06141752
  1.43507379 -0.61756685 -0.56209027 -0.76598687  1.31903018 -0.58239056
 -0.37597591 -0.45486738 -0.37236802 -0.36645009 -0.63127173 -0.75191548
 -0.41663109  0.0818011  -0.57156417 -0.44007762]"
Diabetic ulcer,0.43813082946508297,0.5089812371053156,"[-0.60824383  2.68325854 -0.60194477  0.05893135 -0.70501835 -0.86079957
  0.0397909  -0.73723656 -0.40377608  0.13783702  3.5353195  -0.86079957
  0.4049282  -0.1983581  -0.70224077 -0.55474831  0.15159153 -0.63510115
  0.00898434 -0.23756371 -0.73579958 -0.18905442  0.06812634  0.76826609
 -0.02577177  1.19980779 -0.86079957 -0.13958551]"
Lipoedema,0.4382096012395978,0.670323313936388,"[ 0.06793878 -0.02948916 -0.65372872 -0.52974493  3.16465823 -0.42514652
 -0.04482711 -0.42745418 -0.34414204  0.46970275  0.960108   -0.58277177
 -0.46815575 -0.44874045 -0.23954363 -0.55123458 -0.65372872 -0.56060152
 -0.36212836  0.01366442 -0.65372872  0.09275009 -0.06240924 -0.21682048
 -0.65372872  0.11900123 -0.50990665  3.53020772]"
Sinusitis fungal,0.4386143220555097,0.7307893554001835,"[-0.37186001  0.97204863 -0.60019254 -0.44797086 -0.17931945 -0.60019254
  0.32700157 -0.2550255  -0.50885953  0.37058807  4.52408899 -0.51902387
  1.51633195 -0.04253796 -0.60019254 -0.44032327 -0.20131743  0.36767472
 -0.01037474 -0.60019254 -0.60019254 -0.12991985 -0.07385793 -0.55932469
 -0.53931604 -0.1835846  -0.13571594 -0.47843953]"
Menstruation delayed,0.43898733509289506,0.5179697037285972,"[-1.85698302e-03 -7.97178987e-02  4.60974718e-01 -5.64146015e-01
  1.39166240e+00 -8.08415227e-01 -3.12928436e-01 -6.33038227e-01
 -6.37258354e-01  2.78820719e-01 -4.20022349e-01  1.08922389e+00
  3.17763250e+00 -9.12300567e-02  2.36180520e-02 -5.51508790e-01
  2.85814231e-02 -4.38721784e-01 -5.11614173e-01 -5.06206188e-01
 -6.36834862e-01 -6.65844680e-01 -7.54527898e-01  2.97236038e+00
 -4.03326196e-01 -8.23463996e-01 -2.44410295e-02 -5.57770929e-01]"
Therapeutic drug monitoring analysis not performed,0.4400275053941486,0.517636686077865,"[ 0.01399497  0.29876565 -0.65362614  0.13482318 -0.4468314  -0.65167288
 -0.17688318 -0.75574852 -0.73765395 -0.11114739 -0.1125463   4.03463644
 -0.40829206 -0.23135562 -0.12325145 -0.61638862  0.49505586  1.80129984
 -0.41723484 -0.61244673 -0.75574852 -0.59139105 -0.51831336  1.81817099
 -0.41223831  0.06101264 -0.07630344 -0.24868579]"
Detoxification,0.44013175389822223,0.4753459761442725,"[-0.43048265 -0.15805335 -0.29067675  0.01847855 -0.70778059 -0.61933604
 -0.92591875 -0.33994067 -0.32468739  0.0853598   0.2403984  -0.6843493
 -0.40097367  0.50686874 -0.42889749 -0.54497126 -0.28337515  2.75958851
 -0.15308885  0.27008682 -0.70209441 -0.62922143 -0.85346135  2.96115623
  0.3393886   2.33146081 -0.66817949 -0.36729787]"
Escherichia test positive,0.44064259334704975,0.47809630461214464,"[-5.85761520e-01 -2.68443478e-01 -4.71195480e-01 -1.02464315e-01
  4.09771341e-01 -6.20487222e-01 -5.82092277e-01 -2.75819992e-03
 -6.18277848e-01  3.22302088e-01  4.15619212e+00  1.94477337e-01
  7.58561166e-02 -6.52122214e-01 -6.10784576e-01 -6.57238106e-01
 -1.51361853e-01  7.59574291e-01 -3.86905907e-01 -7.54408711e-02
 -7.69112467e-01 -2.11053623e-01 -4.48461396e-01  2.08780058e-02
 -4.63720180e-01  7.54316623e-02 -6.22684119e-01  2.28588269e+00]"
Device mechanical issue,0.4410620034063557,0.43720908100717054,"[-0.53773955  3.33765548 -0.8356951  -0.35518818 -0.69928175 -0.67280792
 -0.64476473 -0.73134713 -0.09373657 -0.77496011 -0.42819717  0.72327281
  2.59576377 -0.37142211  0.06070109 -0.62012973 -0.2800038   0.92519807
  0.14039217 -0.41088614 -0.60668853 -0.33281044 -0.11000722  1.58128313
 -0.54608001 -0.6847502  -0.21599797  0.58822784]"
Thyroid function test abnormal,0.442203770968941,0.5914255814301167,"[-0.191289   -0.49267542 -0.27491901  0.12610425 -0.12881465 -0.32152721
 -0.4572503  -0.45417674 -0.35914225 -0.27185469 -0.53748334 -0.72399224
  0.37059021  0.51198712 -0.49930159 -0.44229402  0.20832101  0.46304024
 -0.55716757  0.22364046 -0.2147335  -0.47008043 -0.37458138  4.70342689
  0.72346282  0.79828209 -0.63692685 -0.72064492]"
Drug ineffective,0.4429026786387052,0.35960867558259424,"[ 1.11114031 -1.16274164  0.16978514  1.27556023 -0.35457993 -0.31884764
  0.53476011  2.02473749  1.8226659   0.63407619 -0.52427898 -0.36427784
 -0.79026146 -1.1435645   2.74805095 -0.95352907 -0.55408312 -0.71644872
  0.09829182 -0.57107307 -1.01116913 -0.46975978 -0.76032425 -0.64886589
 -0.29553227 -0.75983832  0.29478028  0.68532719]"
Disturbance in sexual arousal,0.4429706889007314,0.5635386957138897,"[-0.11462602 -0.28770545 -0.58952242 -0.2909862  -0.64117692 -0.417576
  0.57909928 -0.24384507 -0.31066836 -0.07082712  0.57166982  2.06832488
 -0.41984485 -0.41933161 -0.46612379 -0.43205915  0.31562248 -0.15476973
  0.01282712 -0.22532712 -0.70357    -0.22693014 -0.62055585  4.27678995
 -0.29550518 -0.7787909  -0.73985717  0.62526554]"
Thyroid disorder,0.44369167112545144,0.2271640036488876,"[ 0.54875848  2.33891329 -0.20262884  0.27778636 -0.41723605 -1.68453614
 -0.36080327  1.36895363  0.61410783 -0.79617529  0.75484462  0.37889431
 -0.60911018  0.47685943 -1.07106945 -0.38299288 -0.43615224 -1.65146282
  0.45947819 -0.61862214  1.26481986 -0.36440423 -1.07260588  0.70278086
  0.51961531 -1.01627351 -1.06133424  2.03959498]"
Persistent genital arousal disorder,0.44388125278466506,0.5088237103345333,"[-0.51104836 -0.42292002 -0.4857201  -0.28505758  0.14021981 -0.60846311
 -0.06551142 -0.3794718  -0.0900638   0.06764317 -0.08754111 -0.19395373
  0.32952052 -0.12082793 -0.45174134 -0.39391412  0.24512027 -0.01085498
 -0.62171602  0.28759337 -0.33965815 -0.2915755  -0.39008003  4.95844749
  0.26752492 -0.68558613 -0.19914233  0.33877804]"
Arthralgia,0.44446190697520993,0.27070842170788634,"[ 0.52886573  2.06326846 -1.34589856  1.48913317 -0.56994017 -0.68595518
  0.07794985  1.84300355  0.79234349 -0.92412689  1.13454721  0.61933151
 -1.39219732 -0.60107139  1.51289392  0.35115983  0.09799678 -1.26352228
  0.60880821  0.27243518 -0.05861062  0.00937294  0.24056376 -1.40723319
 -1.28338228 -0.43706576 -0.69100486 -0.98166509]"
Hypoparathyroidism,0.4451534180596089,0.5526505577924794,"[ 0.06447294 -0.14058885 -0.72498889 -0.19911229 -0.29432607 -0.33523678
 -0.05210227 -0.53855849 -0.53855849  0.26487405  3.26992288  3.46609429
  0.18202413 -0.54954211 -0.07161581 -0.61397123  0.2578386   0.77358456
 -0.2915899  -0.80548805 -0.31017589 -0.24646096 -0.80548805 -0.54776289
 -0.28609619 -0.06252127 -0.13963809 -0.72498889]"
Incorrect dose administered by device,0.4460725387698622,0.27896730043472723,"[-0.26379539  1.01943358  0.33570931  0.11914261 -0.15660302 -1.51606477
 -0.87105706 -1.03588965 -1.06793142  0.38180049  1.22904119  2.79268681
  0.99440575 -0.45356315 -0.66041312 -0.70220243  0.04030259  0.58931149
 -1.33047071  0.4006892  -0.91402814 -0.85944243 -1.12079692  1.70315632
 -0.10611468  1.36203032 -0.02051096  0.11117417]"
Duodenal perforation,0.4461670027452246,0.5751663135846624,"[-0.04383086 -0.6783794  -0.35782251 -0.12109528 -0.22550092 -0.68609558
 -0.32072125 -0.3320463  -0.35519457 -0.27829994 -0.41045491  2.76531925
 -0.21905281 -0.7386172  -0.43856465 -0.4156799   0.96540537 -0.59796423
 -0.43312577 -0.07426051 -0.02921359 -0.47995984 -0.15232613  3.92849254
  0.14483882  0.31038388 -0.10663948 -0.61959423]"
Gastrointestinal ulcer,0.446210298941598,0.3906918474832583,"[-0.28721826  0.59077461 -0.40543176 -0.43791757  0.90092487 -1.14210292
 -0.22512088 -0.91147975 -1.0800434  -0.27661088  1.65837128  1.41315745
  0.23414024 -0.16513734 -0.76685938 -0.89776652  0.38656238 -0.07294148
 -0.30120263 -0.16592475 -0.72493737 -0.44518967 -0.45086995  3.8004344
  0.25266993  0.5889135  -0.78245853 -0.28673563]"
Ear swelling,0.44654571498093715,0.3290328389205066,"[-0.06078338 -0.54842492 -0.26173307  0.3884766   0.43506673 -1.23022502
 -0.51584583 -0.8069854   0.07800263  0.11408949  2.6428916  -0.63937587
  2.5273634  -0.02462299 -0.69166013 -1.1474678   0.31253406 -0.22715756
 -0.74468599  0.00372468 -0.07308981 -0.17407348 -0.6402532   2.20944051
 -0.0393472   1.07732676 -0.71724517 -1.24593964]"
Calcinosis,0.4467809711639269,0.49915413348542115,"[ 0.22917819  0.19333001 -0.09093447  0.17785029  3.63721865 -0.68864238
 -0.26907448 -0.6220584   0.16786401  0.39729396 -0.49915368 -0.63576872
  2.57127274  0.1278689  -0.77005418 -0.68089236 -0.27130443 -0.43095529
 -0.70494457  0.28274686 -0.59826235 -0.76892425 -0.55306578  1.4492035
 -0.76760445 -0.04030922 -0.2679526  -0.5739255 ]"
Hyperventilation,0.4472471801518186,0.42717692064160445,"[-0.09179851 -0.46259302 -0.69101119  0.30388808 -0.1311869  -0.49836431
 -0.27782345 -0.92259382 -0.22379432 -0.15723016  0.91756592  2.20752956
  0.9315084  -0.54800194 -0.59845662 -0.49795082 -0.1850314   0.48019698
 -0.55570318 -0.25561674 -0.77512894 -0.31029885 -0.75372529  3.58063465
 -0.5611229  -0.35576674 -1.04698348  1.47885899]"
Intra-abdominal fluid collection,0.4472537059219652,0.46291790522624027,"[-0.09399502 -0.10774551 -0.50754261 -0.06757765 -0.66130777 -0.96616204
 -0.18461871 -0.96616204 -0.03879877  0.20620367  0.11860809  2.31658125
  2.04031563 -0.47726787  0.05457342 -0.63559029  0.1185611   3.55160299
 -0.54586378 -0.81850285 -0.20772389 -0.08410453 -0.96616204 -0.01374183
 -0.39322226 -0.1724136   0.11757482 -0.61551796]"
Tendonitis,0.44748485351729367,0.3586492420383897,"[-0.0104284   2.04809926 -0.25936964  0.11840032  1.07260279 -0.88420537
  0.09102735 -0.35015243 -0.54460854  0.02147573 -1.07086108  3.6707875
  0.48113244 -0.44173768  0.35000295 -0.48114057  0.17471951 -0.99607658
  0.03287604 -0.48998482 -0.58937154 -0.40619223 -0.6704055   1.09784646
 -0.32209874 -1.22300687 -0.85899669  0.43966634]"
Bowen's disease,0.44779693596536424,0.3711689264490766,"[-0.07379746  1.35693804 -0.84747051 -0.10063973 -1.1521995  -0.43437627
 -0.46313193 -0.34823633 -0.45950812  0.67895021 -0.35922536  1.3697657
  1.47492799 -1.08685086 -0.39903426 -0.7895277  -0.06244887 -0.3212721
 -0.19374958  0.13360892 -0.71660131 -0.08077176 -0.37126078  1.1502239
 -0.0443941  -0.89231693 -0.63053682  3.66293551]"
Periarthritis,0.4480493084131617,0.3780258913022191,"[-0.15357809 -0.45426398 -1.04039161 -0.01834489  2.95264488 -0.86392108
  0.40092943  0.68178382 -0.19799742  0.69897371  0.73094496 -0.52938914
 -0.75492829 -0.31894568 -0.62521503 -0.25875901 -0.05285364  3.23837404
  0.0713099  -0.73911907  0.24868398 -0.20488543 -0.2484451   0.50291817
 -0.7307063  -0.35019202 -0.85122139 -1.13340574]"
Pain,0.4481135964246073,0.3013784204305145,"[ 0.87916126  2.49047262  0.34125604  1.35254128 -1.01711361 -1.09937444
 -0.89593875  0.26034091  0.61421711  1.2867412   2.58461411  0.64089246
 -0.89219238 -1.1320225   0.25714306 -0.57531067 -1.01607084 -0.77530956
 -0.70503144  0.14678959 -0.71531645  0.00280129 -0.30997655 -0.33242019
  0.27650805  0.01600033 -0.87785983 -0.8055421 ]"
Breast cancer stage I,0.4483818100250313,0.3864966237074247,"[-0.27157038 -0.35795322 -0.22568388 -0.23259624 -1.02586747 -0.29478203
 -0.56375182 -0.11314892 -0.11433738  0.29373999  1.72470432  1.33570715
 -1.14764416 -0.98208383 -0.05533952 -0.2917687  -0.73607218 -0.52063975
 -0.04324075  0.39118955 -0.07829965  0.14131092 -0.49309132  0.3411164
 -0.06455495 -0.28356557 -0.4928444   4.16106778]"
Balance disorder,0.4492386281355504,0.4773053374906595,"[-0.0383371   3.73900913 -0.10855759  1.12556584 -0.76414256  0.2652692
 -0.03640248  0.63056919  0.40026277 -0.9167874  -0.6405523  -0.43606627
 -0.75881502 -0.86642215  0.09627595 -0.70749302 -0.59893979 -0.25729068
 -0.73121713 -0.40172433 -0.07102454  0.17929147  0.49582903 -0.89650291
 -0.27214975 -0.59359377  2.36132203 -0.19737582]"
Nail infection,0.4493234702328465,0.4054919686859404,"[-0.01169136  1.66801059 -0.25290059  0.04189891  1.85639501 -1.10809462
 -0.59154674 -0.75315231 -1.10809462  0.96985856  2.41818499  0.62189365
 -0.37736648 -0.6873484  -1.01487288 -1.01487288 -0.03456068  0.1908958
  0.21466231 -0.47572185 -0.14880763 -0.29598791 -0.01655539 -1.02891473
 -0.59973766  2.45790663 -0.76020625 -0.15927346]"
Hyponatraemic encephalopathy,0.44952475957580207,0.7840573081576133,"[-0.40521113  0.21263019 -0.57333151 -0.57333151 -0.20085912 -0.57333151
 -0.02012421 -0.20028805 -0.44724123  0.29494791  4.70089612 -0.40521113
  0.85053477 -0.30125694 -0.57333151 -0.51836911 -0.35621934  0.12907215
  0.1652116  -0.57333151 -0.3374423  -0.17280685 -0.28273165  1.28483084
 -0.32115094 -0.07258118 -0.28273165 -0.44724123]"
Skin odour abnormal,0.44993528640687336,0.48738937025424106,"[ 0.29938529  1.13693172 -0.35951292 -0.58991751  3.67024984 -0.92315367
  0.10540226 -0.34613215 -0.50722116  0.8392788   2.68605759  0.01643121
 -0.46828808 -0.48259832 -0.83632686 -0.42436922 -0.10237327  0.04923486
 -0.14061344 -0.24549069 -0.47488712  0.04541317  0.07625288 -0.64540343
 -0.66429552 -0.53866326 -0.50715521 -0.66823579]"
Eyelid disorder,0.4500258880122994,0.35359857358180685,"[ 0.61026378 -0.81625377 -0.11404511  0.60948292  1.07182901 -1.27270278
 -0.41116293 -0.84453107 -0.49096391  0.68139196  0.28471334  2.58299013
 -0.60994233 -1.1362941  -0.39205724 -1.05285597  0.27967651 -0.58107719
 -0.36206183 -0.46514846 -0.53181839 -0.64170986 -0.96151401  1.95882617
  0.09139984  1.11593857 -0.73165855  2.1292853 ]"
Impaired driving ability,0.4500392154609663,0.2580392874721763,"[ 1.15882094 -1.04448832 -0.59978388  0.40891719  0.41395873 -1.38290511
 -0.07256468  1.01124722 -0.2745218   1.9646849   0.05024601 -0.64015588
 -0.69032998 -1.12470612 -0.67711364 -0.04147751 -0.41041562 -1.58223723
  0.2055944   0.12726889  1.06141549 -0.5196943  -1.30607529  1.38415479
  0.15566172  1.80277568 -1.13168268  1.75340608]"
Cataract subcapsular,0.45020709947172904,0.49185718413017593,"[-4.41884348e-01  1.66233772e-01 -6.30871655e-01  3.88247783e-04
  2.19111579e-01 -9.15320776e-01 -9.15320776e-01 -7.16695504e-01
 -4.22411992e-01  2.10970686e-01  4.28418932e+00  2.25499671e-01
 -1.69736124e-01 -4.67533812e-01 -6.54515362e-01 -7.53929607e-01
  1.14637647e-01  1.10178544e+00 -3.37175567e-01 -1.11396190e-02
 -8.25659016e-01  4.20597942e-01 -8.33838882e-01  1.46855874e+00
 -1.35687909e-01  3.63849068e-01 -2.35688598e-01 -1.08412558e-01]"
Epigastric discomfort,0.45121097928675397,0.24584114508653682,"[-0.20895071  2.14064337 -0.60136515  0.04668995  0.62168207 -1.12587368
  0.16751289 -0.12581386  0.31410188 -0.35109459  0.45301036  0.40454337
  2.37005968 -0.82853373 -0.21943175 -1.03812876  0.16560519 -0.32749193
 -0.83627362 -0.57903543  1.67226276 -0.05952369 -1.05159772  2.1971945
 -0.72844068 -0.84479422 -1.45427708 -0.17267942]"
Productive cough,0.4512253386125891,0.3365088860095576,"[ 0.71088822 -0.99448933 -0.15103732  1.25210733 -0.11658714 -1.00835679
 -0.71157573  0.04319696  0.68087046 -0.11001729 -0.6990734   3.35186805
 -0.09550201 -0.63333968 -0.23026577  0.08291745 -0.82201608 -1.21958347
  0.78453205 -0.27973021 -1.22519513 -0.15510331 -0.24572272 -0.40255905
  1.45820244  1.82839539 -0.41230462 -0.6805193 ]"
Conversion disorder,0.4515837881433483,0.3508758762681225,"[ 0.52265195  1.08017174 -0.80605861 -0.59596041 -0.72105926 -0.3488108
  0.09925444 -0.80282122  0.09225385  0.27050977  1.72216695  2.69714043
 -1.06965543 -1.01658948 -0.41682377 -0.94829103 -0.45692242 -0.33341253
 -0.02374804 -0.56291513 -0.49110386  0.26455321  0.22601025  1.73309201
 -0.62573109 -0.98487291 -0.70086832  2.19783972]"
Blood oestrogen decreased,0.4523340994731578,0.4684187923764312,"[-0.55095971  0.43674042 -0.76345543  0.41165603 -0.08426839 -0.92426528
 -0.69205207 -0.24232052 -0.5251723   0.68819106  2.88158025 -0.35925127
  2.85769657 -0.427063   -0.94800894 -0.69205207 -0.09276164  1.90324732
 -0.06253128 -0.01130483 -0.71792293 -0.33106041 -0.66448403 -0.62751001
 -0.17212649  0.05421811 -0.96566173  0.62090256]"
Antinuclear antibody positive,0.4533118370321833,0.5929610782043012,"[-0.11903892  4.76503903 -0.08623577  0.23253808 -0.11764353 -0.46845703
 -0.5406012   0.27327459 -0.18838055 -0.54776284 -0.64972688  0.72460672
 -0.74040607 -0.5177657  -0.35843348 -0.02066255  0.40170978 -0.39860902
 -0.09826684 -0.58092081 -0.14109199 -0.47969152 -0.21475248 -0.33769639
  0.10446936 -0.38469557 -0.47458937  0.96379098]"
Calculus ureteric,0.45340242082963156,0.4883855624887813,"[ 0.12263517 -0.84496537 -0.43456425 -0.41482904  1.32522365 -0.92836983
 -0.13276653 -0.7314232  -0.92836983  0.34972618  1.1754094   3.06729035
 -0.64301976 -0.44055334 -0.23347858 -0.62369779  0.74704392  2.27289499
 -0.03786047 -0.78841057 -0.78841057 -0.5380476  -0.92836983  1.39478455
 -0.53105375  0.36472705 -0.61434677 -0.23719819]"
Pharyngeal swelling,0.4537045482366507,0.2660631157883412,"[-0.26293679  2.48476658  0.54471757  0.77246078  1.48752904 -0.9259565
 -0.95186584 -0.23882544 -0.46037037 -1.29982172 -0.93617898  1.80158781
  1.23234173 -0.26440651 -0.8714202  -1.19131748 -0.26084312 -0.53154509
 -0.03320293  0.57667381 -0.89595896 -0.87123909 -0.69018148  0.80536965
  1.19316627  1.07501304 -0.28312312 -1.00443264]"
Head injury,0.453778388603408,0.21973225978597757,"[ 1.2984898   1.22854748 -0.54661093 -0.8875527  -0.03048188 -0.38906554
  0.34871695  0.2370581  -0.35611986  1.29633508  1.451383    0.92695657
 -1.63626761 -1.0828333  -0.70599711 -0.63489856  0.22038698 -2.03642894
  0.18225509 -1.0764995   1.50722656 -0.11900611 -0.62476292  0.47590794
  0.16731397  2.07170353 -1.10468938 -0.18106668]"
Lower limb fracture,0.45400099920176473,0.22051730546836226,"[-0.10751951 -0.75943719 -0.67415124  1.40140554  0.20481351 -0.59144627
 -0.87552179  0.19980111  0.14116699 -0.18235548  1.73673234  2.31368636
 -0.3988423  -1.21150169 -0.91126933 -0.41466673 -0.16866791 -1.05447264
  0.79772061 -1.80422688  0.76767713 -0.11523007 -0.0337471  -0.44418904
  0.10764671  1.38486108 -1.19388064  1.88561443]"
